temperature	xi	s_xvi	wavelength	opacity
327.932189941	-0.353413641453	s_xvi	3.9908	3.33806e-17	
327.932189941	-0.31325301528	s_xvi	3.9908	3.66017e-17	
327.932189941	-0.273092359304	s_xvi	3.9908	4.01387e-17	
327.932189941	-0.232931733131	s_xvi	3.9908	4.40231e-17	
327.932189941	-0.192771077156	s_xvi	3.9908	4.82893e-17	
327.932189941	-0.152610436082	s_xvi	3.9908	5.29754e-17	
327.932189941	-0.112449802458	s_xvi	3.9908	5.81235e-17	
327.932189941	-0.0722891539335	s_xvi	3.9908	6.37798e-17	
327.932189941	-0.0321285128593	s_xvi	3.9908	6.99955e-17	
327.932189941	0.00803212821484	s_xvi	3.9908	7.68269e-17	
327.932189941	0.048192769289	s_xvi	3.9908	8.43364e-17	
327.932189941	0.0883534103632	s_xvi	3.9908	9.25927e-17	
327.932189941	0.128514051437	s_xvi	3.9908	1.01672e-16	
327.932189941	0.168674692512	s_xvi	3.9908	1.11658e-16	
327.932189941	0.208835348487	s_xvi	3.9908	1.22645e-16	
327.932189941	0.248995989561	s_xvi	3.9908	1.34735e-16	
327.932189941	0.289156615734	s_xvi	3.9908	1.48042e-16	
327.932189941	0.329317271709	s_xvi	3.9908	1.62693e-16	
327.932189941	0.369477897882	s_xvi	3.9908	1.78829e-16	
327.932189941	0.409638553858	s_xvi	3.9908	1.96605e-16	
327.932189941	0.449799209833	s_xvi	3.9908	2.16193e-16	
327.932189941	0.489959836006	s_xvi	3.9908	2.37785e-16	
327.932189941	0.530120491982	s_xvi	3.9908	2.61595e-16	
327.932189941	0.570281147957	s_xvi	3.9908	2.87859e-16	
327.932189941	0.610441744328	s_xvi	3.9908	3.16838e-16	
327.932189941	0.650602400303	s_xvi	3.9908	3.48825e-16	
327.932189941	0.690763056278	s_xvi	3.9908	3.84142e-16	
327.932189941	0.730923712254	s_xvi	3.9908	4.2315e-16	
327.932189941	0.771084308624	s_xvi	3.9908	4.66244e-16	
327.932189941	0.8112449646	s_xvi	3.9908	5.13865e-16	
327.932189941	0.851405620575	s_xvi	3.9908	5.665e-16	
327.932189941	0.89156627655	s_xvi	3.9908	6.24685e-16	
327.932189941	0.931726932526	s_xvi	3.9908	6.89011e-16	
327.932189941	0.971887528896	s_xvi	3.9908	7.60126e-16	
327.932189941	1.01204824448	s_xvi	3.9908	8.38738e-16	
327.932189941	1.05220878124	s_xvi	3.9908	9.25617e-16	
327.932189941	1.09236943722	s_xvi	3.9908	1.0216e-15	
327.932189941	1.13253009319	s_xvi	3.9908	1.12758e-15	
327.932189941	1.17269074917	s_xvi	3.9908	1.24452e-15	
327.932189941	1.21285140514	s_xvi	3.9908	1.37342e-15	
327.932189941	1.25301206112	s_xvi	3.9908	1.51536e-15	
327.932189941	1.29317271709	s_xvi	3.9908	1.67142e-15	
327.932189941	1.33333337307	s_xvi	3.9908	1.8427e-15	
327.932189941	1.37349402905	s_xvi	3.9908	2.03031e-15	
327.932189941	1.41365456581	s_xvi	3.9908	2.23531e-15	
327.932189941	1.45381522179	s_xvi	3.9908	2.4587e-15	
327.932189941	1.49397587776	s_xvi	3.9908	2.70134e-15	
327.932189941	1.53413653374	s_xvi	3.9908	2.96395e-15	
327.932189941	1.57429718971	s_xvi	3.9908	3.24701e-15	
327.932189941	1.61445784569	s_xvi	3.9908	3.55074e-15	
327.932189941	1.65461850166	s_xvi	3.9908	3.87502e-15	
327.932189941	1.69477915764	s_xvi	3.9908	4.2193e-15	
327.932189941	1.73493981361	s_xvi	3.9908	4.58261e-15	
327.932189941	1.77510035038	s_xvi	3.9908	4.96345e-15	
327.932189941	1.81526100636	s_xvi	3.9908	5.35976e-15	
327.932189941	1.85542166233	s_xvi	3.9908	5.76893e-15	
327.932189941	1.89558231831	s_xvi	3.9908	6.18773e-15	
327.932189941	1.93574297428	s_xvi	3.9908	6.61241e-15	
327.932189941	1.97590363026	s_xvi	3.9908	7.03863e-15	
327.932189941	2.01606416702	s_xvi	3.9908	7.46164e-15	
327.932189941	2.056224823	s_xvi	3.9908	7.87629e-15	
327.932189941	2.09638547897	s_xvi	3.9908	8.27715e-15	
327.932189941	2.13654613495	s_xvi	3.9908	8.65868e-15	
327.932189941	2.17670679092	s_xvi	3.9908	9.01536e-15	
327.932189941	2.2168674469	s_xvi	3.9908	9.34181e-15	
327.932189941	2.25702810287	s_xvi	3.9908	9.63302e-15	
327.932189941	2.29718875885	s_xvi	3.9908	9.88446e-15	
327.932189941	2.33734941483	s_xvi	3.9908	1.00922e-14	
327.932189941	2.3775100708	s_xvi	3.9908	1.02532e-14	
327.932189941	2.41767072678	s_xvi	3.9908	1.0365e-14	
327.932189941	2.45783138275	s_xvi	3.9908	1.04263e-14	
327.932189941	2.49799203873	s_xvi	3.9908	1.04368e-14	
327.932189941	2.5381526947	s_xvi	3.9908	1.03969e-14	
327.932189941	2.57831335068	s_xvi	3.9908	1.0308e-14	
327.932189941	2.61847400665	s_xvi	3.9908	1.01724e-14	
327.932189941	2.65863442421	s_xvi	3.9908	9.99316e-15	
327.932189941	2.69879508018	s_xvi	3.9908	9.77386e-15	
327.932189941	2.73895573616	s_xvi	3.9908	9.51862e-15	
327.932189941	2.77911639214	s_xvi	3.9908	9.2319e-15	
327.932189941	2.81927704811	s_xvi	3.9908	8.91839e-15	
327.932189941	2.85943770409	s_xvi	3.9908	8.58284e-15	
327.932189941	2.89959836006	s_xvi	3.9908	8.22996e-15	
327.932189941	2.93975901604	s_xvi	3.9908	7.86433e-15	
327.932189941	2.97991967201	s_xvi	3.9908	7.49028e-15	
327.932189941	3.02008032799	s_xvi	3.9908	7.11184e-15	
327.932189941	3.06024098396	s_xvi	3.9908	6.73269e-15	
327.932189941	3.10040163994	s_xvi	3.9908	6.3561e-15	
327.932189941	3.14056229591	s_xvi	3.9908	5.98496e-15	
327.932189941	3.18072295189	s_xvi	3.9908	5.62173e-15	
327.932189941	3.22088360786	s_xvi	3.9908	5.26847e-15	
327.932189941	3.26104426384	s_xvi	3.9908	4.92686e-15	
327.932189941	3.30120491982	s_xvi	3.9908	4.59823e-15	
327.932189941	3.34136557579	s_xvi	3.9908	4.28356e-15	
327.932189941	3.38152599335	s_xvi	3.9908	3.98355e-15	
327.932189941	3.42168664932	s_xvi	3.9908	3.69863e-15	
327.932189941	3.4618473053	s_xvi	3.9908	3.429e-15	
327.932189941	3.50200796127	s_xvi	3.9908	3.17467e-15	
327.932189941	3.54216861725	s_xvi	3.9908	2.93548e-15	
327.932189941	3.58232927322	s_xvi	3.9908	2.71113e-15	
327.932189941	3.6224899292	s_xvi	3.9908	2.50123e-15	
327.932189941	3.66265058517	s_xvi	3.9908	2.30528e-15	
327.932189941	3.70281124115	s_xvi	3.9908	2.12274e-15	
327.932189941	3.74297189713	s_xvi	3.9908	1.953e-15	
327.932189941	3.7831325531	s_xvi	3.9908	1.79545e-15	
327.932189941	3.82329320908	s_xvi	3.9908	1.64943e-15	
327.932189941	3.86345386505	s_xvi	3.9908	1.5143e-15	
327.932189941	3.90361452103	s_xvi	3.9908	1.38941e-15	
327.932189941	3.943775177	s_xvi	3.9908	1.27412e-15	
327.932189941	3.98393583298	s_xvi	3.9908	1.16781e-15	
327.932189941	4.02409648895	s_xvi	3.9908	1.06987e-15	
327.932189941	4.06425714493	s_xvi	3.9908	9.79737e-16	
327.932189941	4.1044178009	s_xvi	3.9908	8.96848e-16	
327.932189941	4.14457845688	s_xvi	3.9908	8.20681e-16	
327.932189941	4.18473911285	s_xvi	3.9908	7.50741e-16	
327.932189941	4.22489976883	s_xvi	3.9908	6.86557e-16	
327.932189941	4.2650604248	s_xvi	3.9908	6.27691e-16	
327.932189941	4.30522108078	s_xvi	3.9908	5.73731e-16	
327.932189941	4.34538173676	s_xvi	3.9908	5.24291e-16	
327.932189941	4.38554239273	s_xvi	3.9908	4.79012e-16	
327.932189941	4.42570304871	s_xvi	3.9908	4.37561e-16	
327.932189941	4.46586322784	s_xvi	3.9908	3.99629e-16	
327.932189941	4.50602388382	s_xvi	3.9908	3.64927e-16	
327.932189941	4.54618453979	s_xvi	3.9908	3.33191e-16	
327.932189941	4.58634519577	s_xvi	3.9908	3.04175e-16	
327.932189941	4.62650585175	s_xvi	3.9908	2.77652e-16	
327.932189941	4.66666650772	s_xvi	3.9908	2.53414e-16	
327.932189941	4.7068271637	s_xvi	3.9908	2.3127e-16	
327.932189941	4.74698781967	s_xvi	3.9908	2.11041e-16	
327.932189941	4.78714847565	s_xvi	3.9908	1.92565e-16	
327.932189941	4.82730913162	s_xvi	3.9908	1.75693e-16	
327.932189941	4.8674697876	s_xvi	3.9908	1.60289e-16	
327.932189941	4.90763044357	s_xvi	3.9908	1.46226e-16	
327.932189941	4.94779109955	s_xvi	3.9908	1.33389e-16	
327.932189941	4.98795175552	s_xvi	3.9908	1.21673e-16	
327.932189941	5.0281124115	s_xvi	3.9908	1.1098e-16	
327.932189941	5.06827306747	s_xvi	3.9908	1.01223e-16	
327.932189941	5.10843372345	s_xvi	3.9908	9.23192e-17	
327.932189941	5.14859437943	s_xvi	3.9908	8.4196e-17	
327.932189941	5.1887550354	s_xvi	3.9908	7.67849e-17	
327.932189941	5.22891569138	s_xvi	3.9908	7.00239e-17	
327.932189941	5.26907634735	s_xvi	3.9908	6.38565e-17	
327.932189941	5.30923700333	s_xvi	3.9908	5.82308e-17	
327.932189941	5.3493976593	s_xvi	3.9908	5.30994e-17	
327.932189941	5.38955831528	s_xvi	3.9908	4.84191e-17	
327.932189941	5.42971897125	s_xvi	3.9908	4.41505e-17	
327.932189941	5.46987962723	s_xvi	3.9908	4.02574e-17	
327.932189941	5.5100402832	s_xvi	3.9908	3.6707e-17	
327.932189941	5.55020093918	s_xvi	3.9908	3.34692e-17	
327.932189941	5.59036159515	s_xvi	3.9908	3.05165e-17	
327.932189941	5.63052225113	s_xvi	3.9908	2.78239e-17	
327.932189941	5.6706829071	s_xvi	3.9908	2.53686e-17	
327.932189941	5.71084356308	s_xvi	3.9908	2.31296e-17	
327.932189941	5.75100421906	s_xvi	3.9908	2.1088e-17	
327.932189941	5.79116487503	s_xvi	3.9908	1.92264e-17	
327.932189941	5.83132553101	s_xvi	3.9908	1.7529e-17	
327.932189941	5.87148571014	s_xvi	3.9908	1.59812e-17	
327.932189941	5.91164636612	s_xvi	3.9908	1.457e-17	
327.932189941	5.95180702209	s_xvi	3.9908	1.32833e-17	
327.932189941	5.99196767807	s_xvi	3.9908	1.211e-17	
327.932189941	6.03212833405	s_xvi	3.9908	1.10403e-17	
327.932189941	6.07228899002	s_xvi	3.9908	1.0065e-17	
327.932189941	6.112449646	s_xvi	3.9908	9.17577e-18	
327.932189941	6.15261030197	s_xvi	3.9908	8.36501e-18	
327.932189941	6.19277095795	s_xvi	3.9908	7.62581e-18	
327.932189941	6.23293161392	s_xvi	3.9908	6.95185e-18	
327.932189941	6.2730922699	s_xvi	3.9908	6.33739e-18	
327.932189941	6.31325292587	s_xvi	3.9908	5.77717e-18	
327.932189941	6.35341358185	s_xvi	3.9908	5.26641e-18	
327.932189941	6.39357423782	s_xvi	3.9908	4.80075e-18	
327.932189941	6.4337348938	s_xvi	3.9908	4.37619e-18	
327.932189941	6.47389554977	s_xvi	3.9908	3.98913e-18	
327.932189941	6.51405620575	s_xvi	3.9908	3.63624e-18	
327.932189941	6.55421686172	s_xvi	3.9908	3.31451e-18	
327.932189941	6.5943775177	s_xvi	3.9908	3.02119e-18	
327.932189941	6.63453817368	s_xvi	3.9908	2.75377e-18	
327.932189941	6.67469882965	s_xvi	3.9908	2.50997e-18	
327.932189941	6.71485948563	s_xvi	3.9908	2.2877e-18	
327.932189941	6.7550201416	s_xvi	3.9908	2.08506e-18	
327.932189941	6.79518079758	s_xvi	3.9908	1.90032e-18	
327.932189941	6.83534145355	s_xvi	3.9908	1.7319e-18	
327.932189941	6.87550210953	s_xvi	3.9908	1.57835e-18	
327.932189941	6.9156627655	s_xvi	3.9908	1.43837e-18	
327.932189941	6.95582342148	s_xvi	3.9908	1.31075e-18	
327.932189941	6.99598407745	s_xvi	3.9908	1.1944e-18	
327.932189941	7.03614473343	s_xvi	3.9908	1.08834e-18	
327.932189941	7.0763053894	s_xvi	3.9908	9.91641e-19	
327.932189941	7.11646604538	s_xvi	3.9908	9.0349e-19	
327.932189941	7.15662670135	s_xvi	3.9908	8.23129e-19	
327.932189941	7.19678735733	s_xvi	3.9908	7.49871e-19	
327.932189941	7.23694801331	s_xvi	3.9908	6.83088e-19	
327.932189941	7.27710866928	s_xvi	3.9908	6.22209e-19	
327.932189941	7.31726884842	s_xvi	3.9908	5.66717e-19	
327.932189941	7.35742950439	s_xvi	3.9908	5.1613e-19	
327.932189941	7.39759016037	s_xvi	3.9908	4.70017e-19	
327.932189941	7.43775081635	s_xvi	3.9908	4.27985e-19	
327.932189941	7.47791147232	s_xvi	3.9908	3.89674e-19	
327.932189941	7.5180721283	s_xvi	3.9908	3.54755e-19	
327.932189941	7.55823278427	s_xvi	3.9908	3.2293e-19	
327.932189941	7.59839344025	s_xvi	3.9908	2.93925e-19	
327.932189941	7.63855409622	s_xvi	3.9908	2.67493e-19	
327.932189941	7.6787147522	s_xvi	3.9908	2.43407e-19	
327.932189941	7.71887540817	s_xvi	3.9908	2.2146e-19	
327.932189941	7.75903606415	s_xvi	3.9908	2.01465e-19	
327.932189941	7.79919672012	s_xvi	3.9908	1.83248e-19	
327.932189941	7.8393573761	s_xvi	3.9908	1.66654e-19	
327.932189941	7.87951803207	s_xvi	3.9908	1.5154e-19	
327.932189941	7.91967868805	s_xvi	3.9908	1.37772e-19	
327.932189941	7.95983934402	s_xvi	3.9908	1.25239e-19	
327.932189941	8.0	s_xvi	3.9908	1.13829e-19	
344.072021484	-2.0	s_xvi	3.9908	1.50158e-18	
344.072021484	-1.95983934402	s_xvi	3.9908	1.5834e-18	
344.072021484	-1.91967868805	s_xvi	3.9908	1.67314e-18	
344.072021484	-1.87951803207	s_xvi	3.9908	1.77158e-18	
344.072021484	-1.8393573761	s_xvi	3.9908	1.87956e-18	
344.072021484	-1.79919683933	s_xvi	3.9908	1.998e-18	
344.072021484	-1.75903618336	s_xvi	3.9908	2.12792e-18	
344.072021484	-1.71887552738	s_xvi	3.9908	2.27043e-18	
344.072021484	-1.67871487141	s_xvi	3.9908	2.42675e-18	
344.072021484	-1.63855421543	s_xvi	3.9908	2.59822e-18	
344.072021484	-1.59839355946	s_xvi	3.9908	2.78631e-18	
344.072021484	-1.55823290348	s_xvi	3.9908	2.99263e-18	
344.072021484	-1.51807224751	s_xvi	3.9908	3.21894e-18	
344.072021484	-1.47791159153	s_xvi	3.9908	3.4672e-18	
344.072021484	-1.43775105476	s_xvi	3.9908	3.73951e-18	
344.072021484	-1.39759039879	s_xvi	3.9908	4.03823e-18	
344.072021484	-1.35742974281	s_xvi	3.9908	4.36591e-18	
344.072021484	-1.31726908684	s_xvi	3.9908	4.72535e-18	
344.072021484	-1.27710843086	s_xvi	3.9908	5.11965e-18	
344.072021484	-1.23694777489	s_xvi	3.9908	5.55217e-18	
344.072021484	-1.19678711891	s_xvi	3.9908	6.02665e-18	
344.072021484	-1.15662646294	s_xvi	3.9908	6.54713e-18	
344.072021484	-1.11646580696	s_xvi	3.9908	7.1181e-18	
344.072021484	-1.0763052702	s_xvi	3.9908	7.74445e-18	
344.072021484	-1.03614461422	s_xvi	3.9908	8.43156e-18	
344.072021484	-0.995983958244	s_xvi	3.9908	9.18534e-18	
344.072021484	-0.955823302269	s_xvi	3.9908	1.00123e-17	
344.072021484	-0.915662646294	s_xvi	3.9908	1.09194e-17	
344.072021484	-0.875501990318	s_xvi	3.9908	1.19147e-17	
344.072021484	-0.835341393948	s_xvi	3.9908	1.30065e-17	
344.072021484	-0.795180737972	s_xvi	3.9908	1.42044e-17	
344.072021484	-0.755020081997	s_xvi	3.9908	1.55186e-17	
344.072021484	-0.714859426022	s_xvi	3.9908	1.69605e-17	
344.072021484	-0.674698770046	s_xvi	3.9908	1.85425e-17	
344.072021484	-0.634538173676	s_xvi	3.9908	2.02783e-17	
344.072021484	-0.5943775177	s_xvi	3.9908	2.21829e-17	
344.072021484	-0.554216861725	s_xvi	3.9908	2.42727e-17	
344.072021484	-0.51405620575	s_xvi	3.9908	2.65658e-17	
344.072021484	-0.473895579576	s_xvi	3.9908	2.90821e-17	
344.072021484	-0.433734953403	s_xvi	3.9908	3.18435e-17	
344.072021484	-0.393574297428	s_xvi	3.9908	3.48739e-17	
344.072021484	-0.353413641453	s_xvi	3.9908	3.81997e-17	
344.072021484	-0.31325301528	s_xvi	3.9908	4.18499e-17	
344.072021484	-0.273092359304	s_xvi	3.9908	4.58562e-17	
344.072021484	-0.232931733131	s_xvi	3.9908	5.02538e-17	
344.072021484	-0.192771077156	s_xvi	3.9908	5.50812e-17	
344.072021484	-0.152610436082	s_xvi	3.9908	6.03807e-17	
344.072021484	-0.112449802458	s_xvi	3.9908	6.61988e-17	
344.072021484	-0.0722891539335	s_xvi	3.9908	7.2587e-17	
344.072021484	-0.0321285128593	s_xvi	3.9908	7.96016e-17	
344.072021484	0.00803212821484	s_xvi	3.9908	8.73048e-17	
344.072021484	0.048192769289	s_xvi	3.9908	9.5765e-17	
344.072021484	0.0883534103632	s_xvi	3.9908	1.05058e-16	
344.072021484	0.128514051437	s_xvi	3.9908	1.15266e-16	
344.072021484	0.168674692512	s_xvi	3.9908	1.26481e-16	
344.072021484	0.208835348487	s_xvi	3.9908	1.38804e-16	
344.072021484	0.248995989561	s_xvi	3.9908	1.52347e-16	
344.072021484	0.289156615734	s_xvi	3.9908	1.67232e-16	
344.072021484	0.329317271709	s_xvi	3.9908	1.83594e-16	
344.072021484	0.369477897882	s_xvi	3.9908	2.01583e-16	
344.072021484	0.409638553858	s_xvi	3.9908	2.21365e-16	
344.072021484	0.449799209833	s_xvi	3.9908	2.43121e-16	
344.072021484	0.489959836006	s_xvi	3.9908	2.67053e-16	
344.072021484	0.530120491982	s_xvi	3.9908	2.93382e-16	
344.072021484	0.570281147957	s_xvi	3.9908	3.22354e-16	
344.072021484	0.610441744328	s_xvi	3.9908	3.54239e-16	
344.072021484	0.650602400303	s_xvi	3.9908	3.89336e-16	
344.072021484	0.690763056278	s_xvi	3.9908	4.27973e-16	
344.072021484	0.730923712254	s_xvi	3.9908	4.70514e-16	
344.072021484	0.771084308624	s_xvi	3.9908	5.17358e-16	
344.072021484	0.8112449646	s_xvi	3.9908	5.68943e-16	
344.072021484	0.851405620575	s_xvi	3.9908	6.2575e-16	
344.072021484	0.89156627655	s_xvi	3.9908	6.88307e-16	
344.072021484	0.931726932526	s_xvi	3.9908	7.5719e-16	
344.072021484	0.971887528896	s_xvi	3.9908	8.33025e-16	
344.072021484	1.01204824448	s_xvi	3.9908	9.16494e-16	
344.072021484	1.05220878124	s_xvi	3.9908	1.00833e-15	
344.072021484	1.09236943722	s_xvi	3.9908	1.10933e-15	
344.072021484	1.13253009319	s_xvi	3.9908	1.22032e-15	
344.072021484	1.17269074917	s_xvi	3.9908	1.34222e-15	
344.072021484	1.21285140514	s_xvi	3.9908	1.47594e-15	
344.072021484	1.25301206112	s_xvi	3.9908	1.62246e-15	
344.072021484	1.29317271709	s_xvi	3.9908	1.78277e-15	
344.072021484	1.33333337307	s_xvi	3.9908	1.95788e-15	
344.072021484	1.37349402905	s_xvi	3.9908	2.14877e-15	
344.072021484	1.41365456581	s_xvi	3.9908	2.35636e-15	
344.072021484	1.45381522179	s_xvi	3.9908	2.58151e-15	
344.072021484	1.49397587776	s_xvi	3.9908	2.82498e-15	
344.072021484	1.53413653374	s_xvi	3.9908	3.08732e-15	
344.072021484	1.57429718971	s_xvi	3.9908	3.3689e-15	
344.072021484	1.61445784569	s_xvi	3.9908	3.6698e-15	
344.072021484	1.65461850166	s_xvi	3.9908	3.9898e-15	
344.072021484	1.69477915764	s_xvi	3.9908	4.32826e-15	
344.072021484	1.73493981361	s_xvi	3.9908	4.68412e-15	
344.072021484	1.77510035038	s_xvi	3.9908	5.05584e-15	
344.072021484	1.81526100636	s_xvi	3.9908	5.44133e-15	
344.072021484	1.85542166233	s_xvi	3.9908	5.83798e-15	
344.072021484	1.89558231831	s_xvi	3.9908	6.24259e-15	
344.072021484	1.93574297428	s_xvi	3.9908	6.65145e-15	
344.072021484	1.97590363026	s_xvi	3.9908	7.06034e-15	
344.072021484	2.01606416702	s_xvi	3.9908	7.46459e-15	
344.072021484	2.056224823	s_xvi	3.9908	7.85919e-15	
344.072021484	2.09638547897	s_xvi	3.9908	8.2389e-15	
344.072021484	2.13654613495	s_xvi	3.9908	8.59837e-15	
344.072021484	2.17670679092	s_xvi	3.9908	8.93227e-15	
344.072021484	2.2168674469	s_xvi	3.9908	9.23551e-15	
344.072021484	2.25702810287	s_xvi	3.9908	9.50333e-15	
344.072021484	2.29718875885	s_xvi	3.9908	9.73148e-15	
344.072021484	2.33734941483	s_xvi	3.9908	9.91636e-15	
344.072021484	2.3775100708	s_xvi	3.9908	1.00551e-14	
344.072021484	2.41767072678	s_xvi	3.9908	1.01458e-14	
344.072021484	2.45783138275	s_xvi	3.9908	1.01874e-14	
344.072021484	2.49799203873	s_xvi	3.9908	1.01796e-14	
344.072021484	2.5381526947	s_xvi	3.9908	1.01232e-14	
344.072021484	2.57831335068	s_xvi	3.9908	1.002e-14	
344.072021484	2.61847400665	s_xvi	3.9908	9.87227e-15	
344.072021484	2.65863442421	s_xvi	3.9908	9.68319e-15	
344.072021484	2.69879508018	s_xvi	3.9908	9.45644e-15	
344.072021484	2.73895573616	s_xvi	3.9908	9.19615e-15	
344.072021484	2.77911639214	s_xvi	3.9908	8.90673e-15	
344.072021484	2.81927704811	s_xvi	3.9908	8.59278e-15	
344.072021484	2.85943770409	s_xvi	3.9908	8.25894e-15	
344.072021484	2.89959836006	s_xvi	3.9908	7.90976e-15	
344.072021484	2.93975901604	s_xvi	3.9908	7.54963e-15	
344.072021484	2.97991967201	s_xvi	3.9908	7.18267e-15	
344.072021484	3.02008032799	s_xvi	3.9908	6.81271e-15	
344.072021484	3.06024098396	s_xvi	3.9908	6.4432e-15	
344.072021484	3.10040163994	s_xvi	3.9908	6.07721e-15	
344.072021484	3.14056229591	s_xvi	3.9908	5.7174e-15	
344.072021484	3.18072295189	s_xvi	3.9908	5.36606e-15	
344.072021484	3.22088360786	s_xvi	3.9908	5.02505e-15	
344.072021484	3.26104426384	s_xvi	3.9908	4.69591e-15	
344.072021484	3.30120491982	s_xvi	3.9908	4.37979e-15	
344.072021484	3.34136557579	s_xvi	3.9908	4.07757e-15	
344.072021484	3.38152599335	s_xvi	3.9908	3.78983e-15	
344.072021484	3.42168664932	s_xvi	3.9908	3.51691e-15	
344.072021484	3.4618473053	s_xvi	3.9908	3.25893e-15	
344.072021484	3.50200796127	s_xvi	3.9908	3.01584e-15	
344.072021484	3.54216861725	s_xvi	3.9908	2.78745e-15	
344.072021484	3.58232927322	s_xvi	3.9908	2.57342e-15	
344.072021484	3.6224899292	s_xvi	3.9908	2.37333e-15	
344.072021484	3.66265058517	s_xvi	3.9908	2.18669e-15	
344.072021484	3.70281124115	s_xvi	3.9908	2.01293e-15	
344.072021484	3.74297189713	s_xvi	3.9908	1.85146e-15	
344.072021484	3.7831325531	s_xvi	3.9908	1.70167e-15	
344.072021484	3.82329320908	s_xvi	3.9908	1.56291e-15	
344.072021484	3.86345386505	s_xvi	3.9908	1.43456e-15	
344.072021484	3.90361452103	s_xvi	3.9908	1.31599e-15	
344.072021484	3.943775177	s_xvi	3.9908	1.20657e-15	
344.072021484	3.98393583298	s_xvi	3.9908	1.10571e-15	
344.072021484	4.02409648895	s_xvi	3.9908	1.01283e-15	
344.072021484	4.06425714493	s_xvi	3.9908	9.2737e-16	
344.072021484	4.1044178009	s_xvi	3.9908	8.48804e-16	
344.072021484	4.14457845688	s_xvi	3.9908	7.76627e-16	
344.072021484	4.18473911285	s_xvi	3.9908	7.10365e-16	
344.072021484	4.22489976883	s_xvi	3.9908	6.49571e-16	
344.072021484	4.2650604248	s_xvi	3.9908	5.93823e-16	
344.072021484	4.30522108078	s_xvi	3.9908	5.4273e-16	
344.072021484	4.34538173676	s_xvi	3.9908	4.95925e-16	
344.072021484	4.38554239273	s_xvi	3.9908	4.53065e-16	
344.072021484	4.42570304871	s_xvi	3.9908	4.13834e-16	
344.072021484	4.46586322784	s_xvi	3.9908	3.77937e-16	
344.072021484	4.50602388382	s_xvi	3.9908	3.45101e-16	
344.072021484	4.54618453979	s_xvi	3.9908	3.15074e-16	
344.072021484	4.58634519577	s_xvi	3.9908	2.87623e-16	
344.072021484	4.62650585175	s_xvi	3.9908	2.62534e-16	
344.072021484	4.66666650772	s_xvi	3.9908	2.39607e-16	
344.072021484	4.7068271637	s_xvi	3.9908	2.18662e-16	
344.072021484	4.74698781967	s_xvi	3.9908	1.9953e-16	
344.072021484	4.78714847565	s_xvi	3.9908	1.82057e-16	
344.072021484	4.82730913162	s_xvi	3.9908	1.66102e-16	
344.072021484	4.8674697876	s_xvi	3.9908	1.51535e-16	
344.072021484	4.90763044357	s_xvi	3.9908	1.38237e-16	
344.072021484	4.94779109955	s_xvi	3.9908	1.26099e-16	
344.072021484	4.98795175552	s_xvi	3.9908	1.15021e-16	
344.072021484	5.0281124115	s_xvi	3.9908	1.04911e-16	
344.072021484	5.06827306747	s_xvi	3.9908	9.56862e-17	
344.072021484	5.10843372345	s_xvi	3.9908	8.72688e-17	
344.072021484	5.14859437943	s_xvi	3.9908	7.9589e-17	
344.072021484	5.1887550354	s_xvi	3.9908	7.25826e-17	
344.072021484	5.22891569138	s_xvi	3.9908	6.61911e-17	
344.072021484	5.26907634735	s_xvi	3.9908	6.03607e-17	
344.072021484	5.30923700333	s_xvi	3.9908	5.50425e-17	
344.072021484	5.3493976593	s_xvi	3.9908	5.01918e-17	
344.072021484	5.38955831528	s_xvi	3.9908	4.57675e-17	
344.072021484	5.42971897125	s_xvi	3.9908	4.17324e-17	
344.072021484	5.46987962723	s_xvi	3.9908	3.80524e-17	
344.072021484	5.5100402832	s_xvi	3.9908	3.46963e-17	
344.072021484	5.55020093918	s_xvi	3.9908	3.16357e-17	
344.072021484	5.59036159515	s_xvi	3.9908	2.88447e-17	
344.072021484	5.63052225113	s_xvi	3.9908	2.62995e-17	
344.072021484	5.6706829071	s_xvi	3.9908	2.39787e-17	
344.072021484	5.71084356308	s_xvi	3.9908	2.18623e-17	
344.072021484	5.75100421906	s_xvi	3.9908	1.99326e-17	
344.072021484	5.79116487503	s_xvi	3.9908	1.8173e-17	
344.072021484	5.83132553101	s_xvi	3.9908	1.65685e-17	
344.072021484	5.87148571014	s_xvi	3.9908	1.51056e-17	
344.072021484	5.91164636612	s_xvi	3.9908	1.37717e-17	
344.072021484	5.95180702209	s_xvi	3.9908	1.25555e-17	
344.072021484	5.99196767807	s_xvi	3.9908	1.14465e-17	
344.072021484	6.03212833405	s_xvi	3.9908	1.04355e-17	
344.072021484	6.07228899002	s_xvi	3.9908	9.51359e-18	
344.072021484	6.112449646	s_xvi	3.9908	8.67309e-18	
344.072021484	6.15261030197	s_xvi	3.9908	7.90677e-18	
