temperature	xi	ne_viii	wavelength	opacity
0.524608492851	6.15261030197	ne_viii	780.324	0.0	
0.524608492851	6.19277095795	ne_viii	780.324	0.0	
0.524608492851	6.23293161392	ne_viii	780.324	0.0	
0.524608492851	6.2730922699	ne_viii	780.324	0.0	
0.524608492851	6.31325292587	ne_viii	780.324	0.0	
0.524608492851	6.35341358185	ne_viii	780.324	0.0	
0.524608492851	6.39357423782	ne_viii	780.324	0.0	
0.524608492851	6.4337348938	ne_viii	780.324	0.0	
0.524608492851	6.47389554977	ne_viii	780.324	0.0	
0.524608492851	6.51405620575	ne_viii	780.324	0.0	
0.524608492851	6.55421686172	ne_viii	780.324	0.0	
0.524608492851	6.5943775177	ne_viii	780.324	0.0	
0.524608492851	6.63453817368	ne_viii	780.324	0.0	
0.524608492851	6.67469882965	ne_viii	780.324	0.0	
0.524608492851	6.71485948563	ne_viii	780.324	0.0	
0.524608492851	6.7550201416	ne_viii	780.324	0.0	
0.524608492851	6.79518079758	ne_viii	780.324	0.0	
0.524608492851	6.83534145355	ne_viii	780.324	0.0	
0.524608492851	6.87550210953	ne_viii	780.324	0.0	
0.524608492851	6.9156627655	ne_viii	780.324	0.0	
0.524608492851	6.95582342148	ne_viii	780.324	0.0	
0.524608492851	6.99598407745	ne_viii	780.324	0.0	
0.524608492851	7.03614473343	ne_viii	780.324	0.0	
0.524608492851	7.0763053894	ne_viii	780.324	0.0	
0.524608492851	7.11646604538	ne_viii	780.324	0.0	
0.524608492851	7.15662670135	ne_viii	780.324	0.0	
0.524608492851	7.19678735733	ne_viii	780.324	0.0	
0.524608492851	7.23694801331	ne_viii	780.324	0.0	
0.524608492851	7.27710866928	ne_viii	780.324	0.0	
0.524608492851	7.31726884842	ne_viii	780.324	0.0	
0.524608492851	7.35742950439	ne_viii	780.324	0.0	
0.524608492851	7.39759016037	ne_viii	780.324	0.0	
0.524608492851	7.43775081635	ne_viii	780.324	0.0	
0.524608492851	7.47791147232	ne_viii	780.324	0.0	
0.524608492851	7.5180721283	ne_viii	780.324	0.0	
0.524608492851	7.55823278427	ne_viii	780.324	0.0	
0.524608492851	7.59839344025	ne_viii	780.324	0.0	
0.524608492851	7.63855409622	ne_viii	780.324	0.0	
0.524608492851	7.6787147522	ne_viii	780.324	0.0	
0.524608492851	7.71887540817	ne_viii	780.324	0.0	
0.524608492851	7.75903606415	ne_viii	780.324	0.0	
0.524608492851	7.79919672012	ne_viii	780.324	0.0	
0.524608492851	7.8393573761	ne_viii	780.324	0.0	
0.524608492851	7.87951803207	ne_viii	780.324	0.0	
0.524608492851	7.91967868805	ne_viii	780.324	0.0	
0.524608492851	7.95983934402	ne_viii	780.324	0.0	
0.524608492851	8.0	ne_viii	780.324	0.0	
0.55042809248	-2.0	ne_viii	780.324	0.0	
0.55042809248	-1.95983934402	ne_viii	780.324	0.0	
0.55042809248	-1.91967868805	ne_viii	780.324	0.0	
0.55042809248	-1.87951803207	ne_viii	780.324	0.0	
0.55042809248	-1.8393573761	ne_viii	780.324	0.0	
0.55042809248	-1.79919683933	ne_viii	780.324	0.0	
0.55042809248	-1.75903618336	ne_viii	780.324	0.0	
0.55042809248	-1.71887552738	ne_viii	780.324	0.0	
0.55042809248	-1.67871487141	ne_viii	780.324	0.0	
0.55042809248	-1.63855421543	ne_viii	780.324	0.0	
0.55042809248	-1.59839355946	ne_viii	780.324	0.0	
0.55042809248	-1.55823290348	ne_viii	780.324	0.0	
0.55042809248	-1.51807224751	ne_viii	780.324	0.0	
0.55042809248	-1.47791159153	ne_viii	780.324	0.0	
0.55042809248	-1.43775105476	ne_viii	780.324	0.0	
0.55042809248	-1.39759039879	ne_viii	780.324	0.0	
0.55042809248	-1.35742974281	ne_viii	780.324	0.0	
0.55042809248	-1.31726908684	ne_viii	780.324	0.0	
0.55042809248	-1.27710843086	ne_viii	780.324	0.0	
0.55042809248	-1.23694777489	ne_viii	780.324	0.0	
0.55042809248	-1.19678711891	ne_viii	780.324	0.0	
0.55042809248	-1.15662646294	ne_viii	780.324	0.0	
0.55042809248	-1.11646580696	ne_viii	780.324	0.0	
0.55042809248	-1.0763052702	ne_viii	780.324	0.0	
0.55042809248	-1.03614461422	ne_viii	780.324	0.0	
0.55042809248	-0.995983958244	ne_viii	780.324	0.0	
0.55042809248	-0.955823302269	ne_viii	780.324	0.0	
0.55042809248	-0.915662646294	ne_viii	780.324	0.0	
0.55042809248	-0.875501990318	ne_viii	780.324	0.0	
0.55042809248	-0.835341393948	ne_viii	780.324	0.0	
0.55042809248	-0.795180737972	ne_viii	780.324	0.0	
0.55042809248	-0.755020081997	ne_viii	780.324	0.0	
0.55042809248	-0.714859426022	ne_viii	780.324	0.0	
0.55042809248	-0.674698770046	ne_viii	780.324	1.41694e-14	
0.55042809248	-0.634538173676	ne_viii	780.324	1.86663e-14	
0.55042809248	-0.5943775177	ne_viii	780.324	2.43493e-14	
0.55042809248	-0.554216861725	ne_viii	780.324	3.14757e-14	
0.55042809248	-0.51405620575	ne_viii	780.324	4.03528e-14	
0.55042809248	-0.473895579576	ne_viii	780.324	5.13468e-14	
0.55042809248	-0.433734953403	ne_viii	780.324	6.4895e-14	
0.55042809248	-0.393574297428	ne_viii	780.324	8.15198e-14	
0.55042809248	-0.353413641453	ne_viii	780.324	1.01846e-13	
0.55042809248	-0.31325301528	ne_viii	780.324	1.26618e-13	
0.55042809248	-0.273092359304	ne_viii	780.324	1.56727e-13	
0.55042809248	-0.232931733131	ne_viii	780.324	1.93234e-13	
0.55042809248	-0.192771077156	ne_viii	780.324	2.37406e-13	
0.55042809248	-0.152610436082	ne_viii	780.324	2.9075e-13	
0.55042809248	-0.112449802458	ne_viii	780.324	3.55058e-13	
0.55042809248	-0.0722891539335	ne_viii	780.324	4.32464e-13	
0.55042809248	-0.0321285128593	ne_viii	780.324	5.25499e-13	
0.55042809248	0.00803212821484	ne_viii	780.324	6.37168e-13	
0.55042809248	0.048192769289	ne_viii	780.324	7.71028e-13	
0.55042809248	0.0883534103632	ne_viii	780.324	9.31294e-13	
0.55042809248	0.128514051437	ne_viii	780.324	1.12295e-12	
0.55042809248	0.168674692512	ne_viii	780.324	1.35187e-12	
0.55042809248	0.208835348487	ne_viii	780.324	1.62499e-12	
0.55042809248	0.248995989561	ne_viii	780.324	1.95051e-12	
0.55042809248	0.289156615734	ne_viii	780.324	2.338e-12	
0.55042809248	0.329317271709	ne_viii	780.324	2.79877e-12	
0.55042809248	0.369477897882	ne_viii	780.324	3.34601e-12	
0.55042809248	0.409638553858	ne_viii	780.324	3.99522e-12	
0.55042809248	0.449799209833	ne_viii	780.324	4.76435e-12	
0.55042809248	0.489959836006	ne_viii	780.324	5.67438e-12	
0.55042809248	0.530120491982	ne_viii	780.324	6.74951e-12	
0.55042809248	0.570281147957	ne_viii	780.324	8.01777e-12	
0.55042809248	0.610441744328	ne_viii	780.324	9.51124e-12	
0.55042809248	0.650602400303	ne_viii	780.324	1.12666e-11	
0.55042809248	0.690763056278	ne_viii	780.324	1.33252e-11	
0.55042809248	0.730923712254	ne_viii	780.324	1.57337e-11	
0.55042809248	0.771084308624	ne_viii	780.324	1.85439e-11	
0.55042809248	0.8112449646	ne_viii	780.324	2.18125e-11	
0.55042809248	0.851405620575	ne_viii	780.324	2.5601e-11	
0.55042809248	0.89156627655	ne_viii	780.324	2.99743e-11	
0.55042809248	0.931726932526	ne_viii	780.324	3.49993e-11	
0.55042809248	0.971887528896	ne_viii	780.324	4.07425e-11	
0.55042809248	1.01204824448	ne_viii	780.324	4.72669e-11	
0.55042809248	1.05220878124	ne_viii	780.324	5.46275e-11	
0.55042809248	1.09236943722	ne_viii	780.324	6.2866e-11	
0.55042809248	1.13253009319	ne_viii	780.324	7.20041e-11	
0.55042809248	1.17269074917	ne_viii	780.324	8.20363e-11	
0.55042809248	1.21285140514	ne_viii	780.324	9.29225e-11	
0.55042809248	1.25301206112	ne_viii	780.324	1.0458e-10	
0.55042809248	1.29317271709	ne_viii	780.324	1.16879e-10	
0.55042809248	1.33333337307	ne_viii	780.324	1.29637e-10	
0.55042809248	1.37349402905	ne_viii	780.324	1.42621e-10	
0.55042809248	1.41365456581	ne_viii	780.324	1.55553e-10	
0.55042809248	1.45381522179	ne_viii	780.324	1.68121e-10	
0.55042809248	1.49397587776	ne_viii	780.324	1.7999e-10	
0.55042809248	1.53413653374	ne_viii	780.324	1.9083e-10	
0.55042809248	1.57429718971	ne_viii	780.324	2.00328e-10	
0.55042809248	1.61445784569	ne_viii	780.324	2.08217e-10	
0.55042809248	1.65461850166	ne_viii	780.324	2.14285e-10	
0.55042809248	1.69477915764	ne_viii	780.324	2.18395e-10	
0.55042809248	1.73493981361	ne_viii	780.324	2.20483e-10	
0.55042809248	1.77510035038	ne_viii	780.324	2.20562e-10	
0.55042809248	1.81526100636	ne_viii	780.324	2.18712e-10	
0.55042809248	1.85542166233	ne_viii	780.324	2.15067e-10	
0.55042809248	1.89558231831	ne_viii	780.324	2.09807e-10	
0.55042809248	1.93574297428	ne_viii	780.324	2.03139e-10	
0.55042809248	1.97590363026	ne_viii	780.324	1.95286e-10	
0.55042809248	2.01606416702	ne_viii	780.324	1.86472e-10	
0.55042809248	2.056224823	ne_viii	780.324	1.7692e-10	
0.55042809248	2.09638547897	ne_viii	780.324	1.66836e-10	
0.55042809248	2.13654613495	ne_viii	780.324	1.56412e-10	
0.55042809248	2.17670679092	ne_viii	780.324	1.4582e-10	
0.55042809248	2.2168674469	ne_viii	780.324	1.35209e-10	
0.55042809248	2.25702810287	ne_viii	780.324	1.24709e-10	
0.55042809248	2.29718875885	ne_viii	780.324	1.14428e-10	
0.55042809248	2.33734941483	ne_viii	780.324	1.04456e-10	
0.55042809248	2.3775100708	ne_viii	780.324	9.48649e-11	
0.55042809248	2.41767072678	ne_viii	780.324	8.5712e-11	
0.55042809248	2.45783138275	ne_viii	780.324	7.70402e-11	
0.55042809248	2.49799203873	ne_viii	780.324	6.88803e-11	
0.55042809248	2.5381526947	ne_viii	780.324	6.12527e-11	
0.55042809248	2.57831335068	ne_viii	780.324	5.41687e-11	
0.55042809248	2.61847400665	ne_viii	780.324	4.76319e-11	
0.55042809248	2.65863442421	ne_viii	780.324	4.16388e-11	
0.55042809248	2.69879508018	ne_viii	780.324	3.61801e-11	
0.55042809248	2.73895573616	ne_viii	780.324	3.12418e-11	
0.55042809248	2.77911639214	ne_viii	780.324	2.6805e-11	
0.55042809248	2.81927704811	ne_viii	780.324	2.28473e-11	
0.55042809248	2.85943770409	ne_viii	780.324	1.93431e-11	
0.55042809248	2.89959836006	ne_viii	780.324	1.62642e-11	
0.55042809248	2.93975901604	ne_viii	780.324	1.35801e-11	
0.55042809248	2.97991967201	ne_viii	780.324	1.12592e-11	
0.55042809248	3.02008032799	ne_viii	780.324	9.26879e-12	
0.55042809248	3.06024098396	ne_viii	780.324	7.5761e-12	
0.55042809248	3.10040163994	ne_viii	780.324	6.14878e-12	
0.55042809248	3.14056229591	ne_viii	780.324	4.95531e-12	
0.55042809248	3.18072295189	ne_viii	780.324	3.96546e-12	
0.55042809248	3.22088360786	ne_viii	780.324	3.15321e-12	
0.55042809248	3.26104426384	ne_viii	780.324	2.4893e-12	
0.55042809248	3.30120491982	ne_viii	780.324	1.95217e-12	
0.55042809248	3.34136557579	ne_viii	780.324	1.52176e-12	
0.55042809248	3.38152599335	ne_viii	780.324	1.17938e-12	
0.55042809248	3.42168664932	ne_viii	780.324	9.08287e-13	
0.55042809248	3.4618473053	ne_viii	780.324	6.95315e-13	
0.55042809248	3.50200796127	ne_viii	780.324	5.29439e-13	
0.55042809248	3.54216861725	ne_viii	780.324	4.00975e-13	
0.55042809248	3.58232927322	ne_viii	780.324	3.02112e-13	
0.55042809248	3.6224899292	ne_viii	780.324	2.26363e-13	
0.55042809248	3.66265058517	ne_viii	780.324	1.68878e-13	
0.55042809248	3.70281124115	ne_viii	780.324	1.25487e-13	
0.55042809248	3.74297189713	ne_viii	780.324	9.27701e-14	
0.55042809248	3.7831325531	ne_viii	780.324	6.83333e-14	
0.55042809248	3.82329320908	ne_viii	780.324	5.0092e-14	
0.55042809248	3.86345386505	ne_viii	780.324	3.65714e-14	
0.55042809248	3.90361452103	ne_viii	780.324	2.65955e-14	
0.55042809248	3.943775177	ne_viii	780.324	1.92673e-14	
0.55042809248	3.98393583298	ne_viii	780.324	1.39069e-14	
0.55042809248	4.02409648895	ne_viii	780.324	1.00019e-14	
0.55042809248	4.06425714493	ne_viii	780.324	7.16847e-15	
0.55042809248	4.1044178009	ne_viii	780.324	5.12037e-15	
0.55042809248	4.14457845688	ne_viii	780.324	3.64542e-15	
0.55042809248	4.18473911285	ne_viii	780.324	2.58705e-15	
0.55042809248	4.22489976883	ne_viii	780.324	1.83023e-15	
0.55042809248	4.2650604248	ne_viii	780.324	1.29088e-15	
0.55042809248	4.30522108078	ne_viii	780.324	9.0777e-16	
0.55042809248	4.34538173676	ne_viii	780.324	6.35198e-16	
0.55042809248	4.38554239273	ne_viii	780.324	4.44195e-16	
0.55042809248	4.42570304871	ne_viii	780.324	3.09992e-16	
0.55042809248	4.46586322784	ne_viii	780.324	2.15607e-16	
0.55042809248	4.50602388382	ne_viii	780.324	1.49556e-16	
0.55042809248	4.54618453979	ne_viii	780.324	1.03612e-16	
0.55042809248	4.58634519577	ne_viii	780.324	7.14901e-17	
0.55042809248	4.62650585175	ne_viii	780.324	4.91753e-17	
0.55042809248	4.66666650772	ne_viii	780.324	3.36856e-17	
0.55042809248	4.7068271637	ne_viii	780.324	2.30342e-17	
0.55042809248	4.74698781967	ne_viii	780.324	1.57401e-17	
0.55042809248	4.78714847565	ne_viii	780.324	1.07411e-17	
0.55042809248	4.82730913162	ne_viii	780.324	7.30629e-18	
0.55042809248	4.8674697876	ne_viii	780.324	4.93984e-18	
0.55042809248	4.90763044357	ne_viii	780.324	3.33846e-18	
0.55042809248	4.94779109955	ne_viii	780.324	2.24802e-18	
0.55042809248	4.98795175552	ne_viii	780.324	1.51328e-18	
0.55042809248	5.0281124115	ne_viii	780.324	1.01674e-18	
0.55042809248	5.06827306747	ne_viii	780.324	6.8175e-19	
0.55042809248	5.10843372345	ne_viii	780.324	4.54784e-19	
0.55042809248	5.14859437943	ne_viii	780.324	3.02456e-19	
0.55042809248	5.1887550354	ne_viii	780.324	2.0104e-19	
0.55042809248	5.22891569138	ne_viii	780.324	1.33688e-19	
0.55042809248	5.26907634735	ne_viii	780.324	8.85101e-20	
0.55042809248	5.30923700333	ne_viii	780.324	5.84786e-20	
0.55042809248	5.3493976593	ne_viii	780.324	3.86045e-20	
0.55042809248	5.38955831528	ne_viii	780.324	2.53904e-20	
0.55042809248	5.42971897125	ne_viii	780.324	1.66779e-20	
0.55042809248	5.46987962723	ne_viii	780.324	0.0	
0.55042809248	5.5100402832	ne_viii	780.324	0.0	
0.55042809248	5.55020093918	ne_viii	780.324	0.0	
0.55042809248	5.59036159515	ne_viii	780.324	0.0	
0.55042809248	5.63052225113	ne_viii	780.324	0.0	
0.55042809248	5.6706829071	ne_viii	780.324	0.0	
0.55042809248	5.71084356308	ne_viii	780.324	0.0	
0.55042809248	5.75100421906	ne_viii	780.324	0.0	
0.55042809248	5.79116487503	ne_viii	780.324	0.0	
0.55042809248	5.83132553101	ne_viii	780.324	0.0	
0.55042809248	5.87148571014	ne_viii	780.324	0.0	
0.55042809248	5.91164636612	ne_viii	780.324	0.0	
0.55042809248	5.95180702209	ne_viii	780.324	0.0	
0.55042809248	5.99196767807	ne_viii	780.324	0.0	
0.55042809248	6.03212833405	ne_viii	780.324	0.0	
0.55042809248	6.07228899002	ne_viii	780.324	0.0	
0.55042809248	6.112449646	ne_viii	780.324	0.0	
0.55042809248	6.15261030197	ne_viii	780.324	0.0	
0.55042809248	6.19277095795	ne_viii	780.324	0.0	
0.55042809248	6.23293161392	ne_viii	780.324	0.0	
0.55042809248	6.2730922699	ne_viii	780.324	0.0	
0.55042809248	6.31325292587	ne_viii	780.324	0.0	
0.55042809248	6.35341358185	ne_viii	780.324	0.0	
0.55042809248	6.39357423782	ne_viii	780.324	0.0	
0.55042809248	6.4337348938	ne_viii	780.324	0.0	
0.55042809248	6.47389554977	ne_viii	780.324	0.0	
0.55042809248	6.51405620575	ne_viii	780.324	0.0	
0.55042809248	6.55421686172	ne_viii	780.324	0.0	
0.55042809248	6.5943775177	ne_viii	780.324	0.0	
0.55042809248	6.63453817368	ne_viii	780.324	0.0	
0.55042809248	6.67469882965	ne_viii	780.324	0.0	
0.55042809248	6.71485948563	ne_viii	780.324	0.0	
0.55042809248	6.7550201416	ne_viii	780.324	0.0	
0.55042809248	6.79518079758	ne_viii	780.324	0.0	
0.55042809248	6.83534145355	ne_viii	780.324	0.0	
0.55042809248	6.87550210953	ne_viii	780.324	0.0	
0.55042809248	6.9156627655	ne_viii	780.324	0.0	
0.55042809248	6.95582342148	ne_viii	780.324	0.0	
0.55042809248	6.99598407745	ne_viii	780.324	0.0	
0.55042809248	7.03614473343	ne_viii	780.324	0.0	
0.55042809248	7.0763053894	ne_viii	780.324	0.0	
0.55042809248	7.11646604538	ne_viii	780.324	0.0	
0.55042809248	7.15662670135	ne_viii	780.324	0.0	
0.55042809248	7.19678735733	ne_viii	780.324	0.0	
0.55042809248	7.23694801331	ne_viii	780.324	0.0	
0.55042809248	7.27710866928	ne_viii	780.324	0.0	
0.55042809248	7.31726884842	ne_viii	780.324	0.0	
0.55042809248	7.35742950439	ne_viii	780.324	0.0	
0.55042809248	7.39759016037	ne_viii	780.324	0.0	
0.55042809248	7.43775081635	ne_viii	780.324	0.0	
0.55042809248	7.47791147232	ne_viii	780.324	0.0	
0.55042809248	7.5180721283	ne_viii	780.324	0.0	
0.55042809248	7.55823278427	ne_viii	780.324	0.0	
0.55042809248	7.59839344025	ne_viii	780.324	0.0	
0.55042809248	7.63855409622	ne_viii	780.324	0.0	
0.55042809248	7.6787147522	ne_viii	780.324	0.0	
0.55042809248	7.71887540817	ne_viii	780.324	0.0	
0.55042809248	7.75903606415	ne_viii	780.324	0.0	
0.55042809248	7.79919672012	ne_viii	780.324	0.0	
0.55042809248	7.8393573761	ne_viii	780.324	0.0	
0.55042809248	7.87951803207	ne_viii	780.324	0.0	
0.55042809248	7.91967868805	ne_viii	780.324	0.0	
0.55042809248	7.95983934402	ne_viii	780.324	0.0	
0.55042809248	8.0	ne_viii	780.324	0.0	
0.577518463135	-2.0	ne_viii	780.324	0.0	
0.577518463135	-1.95983934402	ne_viii	780.324	0.0	
0.577518463135	-1.91967868805	ne_viii	780.324	0.0	
0.577518463135	-1.87951803207	ne_viii	780.324	0.0	
0.577518463135	-1.8393573761	ne_viii	780.324	0.0	
0.577518463135	-1.79919683933	ne_viii	780.324	0.0	
0.577518463135	-1.75903618336	ne_viii	780.324	0.0	
0.577518463135	-1.71887552738	ne_viii	780.324	0.0	
0.577518463135	-1.67871487141	ne_viii	780.324	0.0	
0.577518463135	-1.63855421543	ne_viii	780.324	0.0	
0.577518463135	-1.59839355946	ne_viii	780.324	0.0	
0.577518463135	-1.55823290348	ne_viii	780.324	0.0	
0.577518463135	-1.51807224751	ne_viii	780.324	0.0	
0.577518463135	-1.47791159153	ne_viii	780.324	0.0	
0.577518463135	-1.43775105476	ne_viii	780.324	0.0	
0.577518463135	-1.39759039879	ne_viii	780.324	0.0	
0.577518463135	-1.35742974281	ne_viii	780.324	0.0	
0.577518463135	-1.31726908684	ne_viii	780.324	0.0	
0.577518463135	-1.27710843086	ne_viii	780.324	0.0	
0.577518463135	-1.23694777489	ne_viii	780.324	0.0	
0.577518463135	-1.19678711891	ne_viii	780.324	0.0	
0.577518463135	-1.15662646294	ne_viii	780.324	0.0	
0.577518463135	-1.11646580696	ne_viii	780.324	0.0	
0.577518463135	-1.0763052702	ne_viii	780.324	0.0	
0.577518463135	-1.03614461422	ne_viii	780.324	0.0	
0.577518463135	-0.995983958244	ne_viii	780.324	0.0	
0.577518463135	-0.955823302269	ne_viii	780.324	0.0	
0.577518463135	-0.915662646294	ne_viii	780.324	0.0	
0.577518463135	-0.875501990318	ne_viii	780.324	0.0	
0.577518463135	-0.835341393948	ne_viii	780.324	0.0	
0.577518463135	-0.795180737972	ne_viii	780.324	0.0	
0.577518463135	-0.755020081997	ne_viii	780.324	0.0	
0.577518463135	-0.714859426022	ne_viii	780.324	0.0	
0.577518463135	-0.674698770046	ne_viii	780.324	1.49393e-14	
0.577518463135	-0.634538173676	ne_viii	780.324	1.96322e-14	
0.577518463135	-0.5943775177	ne_viii	780.324	2.55485e-14	
0.577518463135	-0.554216861725	ne_viii	780.324	3.29518e-14	
0.577518463135	-0.51405620575	ne_viii	780.324	4.21558e-14	
0.577518463135	-0.473895579576	ne_viii	780.324	5.35352e-14	
0.577518463135	-0.433734953403	ne_viii	780.324	6.75374e-14	
0.577518463135	-0.393574297428	ne_viii	780.324	8.46973e-14	
0.577518463135	-0.353413641453	ne_viii	780.324	1.05654e-13	
0.577518463135	-0.31325301528	ne_viii	780.324	1.3117e-13	
0.577518463135	-0.273092359304	ne_viii	780.324	1.62156e-13	
0.577518463135	-0.232931733131	ne_viii	780.324	1.99701e-13	
0.577518463135	-0.192771077156	ne_viii	780.324	2.45099e-13	
0.577518463135	-0.152610436082	ne_viii	780.324	2.99893e-13	
0.577518463135	-0.112449802458	ne_viii	780.324	3.65918e-13	
0.577518463135	-0.0722891539335	ne_viii	780.324	4.45358e-13	
0.577518463135	-0.0321285128593	ne_viii	780.324	5.40803e-13	
0.577518463135	0.00803212821484	ne_viii	780.324	6.55325e-13	
0.577518463135	0.048192769289	ne_viii	780.324	7.92567e-13	
0.577518463135	0.0883534103632	ne_viii	780.324	9.56839e-13	
0.577518463135	0.128514051437	ne_viii	780.324	1.15323e-12	
0.577518463135	0.168674692512	ne_viii	780.324	1.38777e-12	
0.577518463135	0.208835348487	ne_viii	780.324	1.66754e-12	
0.577518463135	0.248995989561	ne_viii	780.324	2.0009e-12	
0.577518463135	0.289156615734	ne_viii	780.324	2.39766e-12	
0.577518463135	0.329317271709	ne_viii	780.324	2.86935e-12	
0.577518463135	0.369477897882	ne_viii	780.324	3.42945e-12	
0.577518463135	0.409638553858	ne_viii	780.324	4.09373e-12	
0.577518463135	0.449799209833	ne_viii	780.324	4.88056e-12	
0.577518463135	0.489959836006	ne_viii	780.324	5.81122e-12	
0.577518463135	0.530120491982	ne_viii	780.324	6.91036e-12	
0.577518463135	0.570281147957	ne_viii	780.324	8.20642e-12	
0.577518463135	0.610441744328	ne_viii	780.324	9.73191e-12	
0.577518463135	0.650602400303	ne_viii	780.324	1.15239e-11	
0.577518463135	0.690763056278	ne_viii	780.324	1.36241e-11	
0.577518463135	0.730923712254	ne_viii	780.324	1.60794e-11	
0.577518463135	0.771084308624	ne_viii	780.324	1.89416e-11	
0.577518463135	0.8112449646	ne_viii	780.324	2.22673e-11	
0.577518463135	0.851405620575	ne_viii	780.324	2.61173e-11	
0.577518463135	0.89156627655	ne_viii	780.324	3.05553e-11	
0.577518463135	0.931726932526	ne_viii	780.324	3.56464e-11	
0.577518463135	0.971887528896	ne_viii	780.324	4.14543e-11	
0.577518463135	1.01204824448	ne_viii	780.324	4.80381e-11	
0.577518463135	1.05220878124	ne_viii	780.324	5.54477e-11	
0.577518463135	1.09236943722	ne_viii	780.324	6.37181e-11	
0.577518463135	1.13253009319	ne_viii	780.324	7.28628e-11	
0.577518463135	1.17269074917	ne_viii	780.324	8.28669e-11	
0.577518463135	1.21285140514	ne_viii	780.324	9.36793e-11	
0.577518463135	1.25301206112	ne_viii	780.324	1.05206e-10	
0.577518463135	1.29317271709	ne_viii	780.324	1.17307e-10	
0.577518463135	1.33333337307	ne_viii	780.324	1.29789e-10	
0.577518463135	1.37349402905	ne_viii	780.324	1.42413e-10	
0.577518463135	1.41365456581	ne_viii	780.324	1.54898e-10	
0.577518463135	1.45381522179	ne_viii	780.324	1.66933e-10	
0.577518463135	1.49397587776	ne_viii	780.324	1.78193e-10	
0.577518463135	1.53413653374	ne_viii	780.324	1.88361e-10	
0.577518463135	1.57429718971	ne_viii	780.324	1.97145e-10	
0.577518463135	1.61445784569	ne_viii	780.324	2.04298e-10	
0.577518463135	1.65461850166	ne_viii	780.324	2.09637e-10	
0.577518463135	1.69477915764	ne_viii	780.324	2.13048e-10	
0.577518463135	1.73493981361	ne_viii	780.324	2.14492e-10	
0.577518463135	1.77510035038	ne_viii	780.324	2.13998e-10	
0.577518463135	1.81526100636	ne_viii	780.324	2.11663e-10	
0.577518463135	1.85542166233	ne_viii	780.324	2.07629e-10	
0.577518463135	1.89558231831	ne_viii	780.324	2.02081e-10	
0.577518463135	1.93574297428	ne_viii	780.324	1.95225e-10	
0.577518463135	1.97590363026	ne_viii	780.324	1.8728e-10	
0.577518463135	2.01606416702	ne_viii	780.324	1.78464e-10	
0.577518463135	2.056224823	ne_viii	780.324	1.68989e-10	
0.577518463135	2.09638547897	ne_viii	780.324	1.59054e-10	
0.577518463135	2.13654613495	ne_viii	780.324	1.4884e-10	
0.577518463135	2.17670679092	ne_viii	780.324	1.38508e-10	
0.577518463135	2.2168674469	ne_viii	780.324	1.28198e-10	
0.577518463135	2.25702810287	ne_viii	780.324	1.1803e-10	
0.577518463135	2.29718875885	ne_viii	780.324	1.08105e-10	
0.577518463135	2.33734941483	ne_viii	780.324	9.85057e-11	
0.577518463135	2.3775100708	ne_viii	780.324	8.92976e-11	
0.577518463135	2.41767072678	ne_viii	780.324	8.05319e-11	
0.577518463135	2.45783138275	ne_viii	780.324	7.22471e-11	
0.577518463135	2.49799203873	ne_viii	780.324	6.44698e-11	
0.577518463135	2.5381526947	ne_viii	780.324	5.72171e-11	
0.577518463135	2.57831335068	ne_viii	780.324	5.04973e-11	
0.577518463135	2.61847400665	ne_viii	780.324	4.43114e-11	
0.577518463135	2.65863442421	ne_viii	780.324	3.8654e-11	
0.577518463135	2.69879508018	ne_viii	780.324	3.35142e-11	
0.577518463135	2.73895573616	ne_viii	780.324	2.88763e-11	
