temperature	xi	fe_xxv	wavelength	opacity
0.524608492851	5.91164636612	fe_xxv	1.8505	5.14504e-16	
0.524608492851	5.95180702209	fe_xxv	1.8505	4.00602e-16	
0.524608492851	5.99196767807	fe_xxv	1.8505	3.10654e-16	
0.524608492851	6.03212833405	fe_xxv	1.8505	2.40398e-16	
0.524608492851	6.07228899002	fe_xxv	1.8505	1.85429e-16	
0.524608492851	6.112449646	fe_xxv	1.8505	1.43233e-16	
0.524608492851	6.15261030197	fe_xxv	1.8505	1.10537e-16	
0.524608492851	6.19277095795	fe_xxv	1.8505	8.54894e-17	
0.524608492851	6.23293161392	fe_xxv	1.8505	6.58852e-17	
0.524608492851	6.2730922699	fe_xxv	1.8505	5.06068e-17	
0.524608492851	6.31325292587	fe_xxv	1.8505	3.89454e-17	
0.524608492851	6.35341358185	fe_xxv	1.8505	2.99565e-17	
0.524608492851	6.39357423782	fe_xxv	1.8505	2.31044e-17	
0.524608492851	6.4337348938	fe_xxv	1.8505	1.77611e-17	
0.524608492851	6.47389554977	fe_xxv	1.8505	1.36503e-17	
0.524608492851	6.51405620575	fe_xxv	1.8505	1.04893e-17	
0.524608492851	6.55421686172	fe_xxv	1.8505	8.06097e-18	
0.524608492851	6.5943775177	fe_xxv	1.8505	6.19405e-18	
0.524608492851	6.63453817368	fe_xxv	1.8505	4.76001e-18	
0.524608492851	6.67469882965	fe_xxv	1.8505	3.65865e-18	
0.524608492851	6.71485948563	fe_xxv	1.8505	2.81285e-18	
0.524608492851	6.7550201416	fe_xxv	1.8505	2.1633e-18	
0.524608492851	6.79518079758	fe_xxv	1.8505	1.66441e-18	
0.524608492851	6.83534145355	fe_xxv	1.8505	1.28117e-18	
0.524608492851	6.87550210953	fe_xxv	1.8505	9.82377e-19	
0.524608492851	6.9156627655	fe_xxv	1.8505	7.57094e-19	
0.524608492851	6.95582342148	fe_xxv	1.8505	5.83865e-19	
0.524608492851	6.99598407745	fe_xxv	1.8505	4.50599e-19	
0.524608492851	7.03614473343	fe_xxv	1.8505	3.48017e-19	
0.524608492851	7.0763053894	fe_xxv	1.8505	2.69004e-19	
0.524608492851	7.11646604538	fe_xxv	1.8505	2.09094e-19	
0.524608492851	7.15662670135	fe_xxv	1.8505	1.6185e-19	
0.524608492851	7.19678735733	fe_xxv	1.8505	1.2538e-19	
0.524608492851	7.23694801331	fe_xxv	1.8505	9.72046e-20	
0.524608492851	7.27710866928	fe_xxv	1.8505	7.50398e-20	
0.524608492851	7.31726884842	fe_xxv	1.8505	5.82929e-20	
0.524608492851	7.35742950439	fe_xxv	1.8505	4.53205e-20	
0.524608492851	7.39759016037	fe_xxv	1.8505	3.5456e-20	
0.524608492851	7.43775081635	fe_xxv	1.8505	2.7591e-20	
0.524608492851	7.47791147232	fe_xxv	1.8505	2.14701e-20	
0.524608492851	7.5180721283	fe_xxv	1.8505	1.66653e-20	
0.524608492851	7.55823278427	fe_xxv	1.8505	1.29751e-20	
0.524608492851	7.59839344025	fe_xxv	1.8505	1.01287e-20	
0.524608492851	7.63855409622	fe_xxv	1.8505	7.93268e-21	
0.524608492851	7.6787147522	fe_xxv	1.8505	6.19648e-21	
0.524608492851	7.71887540817	fe_xxv	1.8505	4.80205e-21	
0.524608492851	7.75903606415	fe_xxv	1.8505	3.74576e-21	
0.524608492851	7.79919672012	fe_xxv	1.8505	2.92508e-21	
0.524608492851	7.8393573761	fe_xxv	1.8505	2.29792e-21	
0.524608492851	7.87951803207	fe_xxv	1.8505	1.79165e-21	
0.524608492851	7.91967868805	fe_xxv	1.8505	1.39467e-21	
0.524608492851	7.95983934402	fe_xxv	1.8505	1.07818e-21	
0.524608492851	8.0	fe_xxv	1.8505	8.38606e-22	
0.55042809248	-2.0	fe_xxv	1.8505	0.0	
0.55042809248	-1.95983934402	fe_xxv	1.8505	0.0	
0.55042809248	-1.91967868805	fe_xxv	1.8505	0.0	
0.55042809248	-1.87951803207	fe_xxv	1.8505	0.0	
0.55042809248	-1.8393573761	fe_xxv	1.8505	0.0	
0.55042809248	-1.79919683933	fe_xxv	1.8505	0.0	
0.55042809248	-1.75903618336	fe_xxv	1.8505	0.0	
0.55042809248	-1.71887552738	fe_xxv	1.8505	0.0	
0.55042809248	-1.67871487141	fe_xxv	1.8505	0.0	
0.55042809248	-1.63855421543	fe_xxv	1.8505	0.0	
0.55042809248	-1.59839355946	fe_xxv	1.8505	0.0	
0.55042809248	-1.55823290348	fe_xxv	1.8505	0.0	
0.55042809248	-1.51807224751	fe_xxv	1.8505	0.0	
0.55042809248	-1.47791159153	fe_xxv	1.8505	0.0	
0.55042809248	-1.43775105476	fe_xxv	1.8505	0.0	
0.55042809248	-1.39759039879	fe_xxv	1.8505	0.0	
0.55042809248	-1.35742974281	fe_xxv	1.8505	0.0	
0.55042809248	-1.31726908684	fe_xxv	1.8505	0.0	
0.55042809248	-1.27710843086	fe_xxv	1.8505	0.0	
0.55042809248	-1.23694777489	fe_xxv	1.8505	0.0	
0.55042809248	-1.19678711891	fe_xxv	1.8505	0.0	
0.55042809248	-1.15662646294	fe_xxv	1.8505	0.0	
0.55042809248	-1.11646580696	fe_xxv	1.8505	0.0	
0.55042809248	-1.0763052702	fe_xxv	1.8505	0.0	
0.55042809248	-1.03614461422	fe_xxv	1.8505	0.0	
0.55042809248	-0.995983958244	fe_xxv	1.8505	0.0	
0.55042809248	-0.955823302269	fe_xxv	1.8505	0.0	
0.55042809248	-0.915662646294	fe_xxv	1.8505	0.0	
0.55042809248	-0.875501990318	fe_xxv	1.8505	0.0	
0.55042809248	-0.835341393948	fe_xxv	1.8505	0.0	
0.55042809248	-0.795180737972	fe_xxv	1.8505	0.0	
0.55042809248	-0.755020081997	fe_xxv	1.8505	0.0	
0.55042809248	-0.714859426022	fe_xxv	1.8505	0.0	
0.55042809248	-0.674698770046	fe_xxv	1.8505	0.0	
0.55042809248	-0.634538173676	fe_xxv	1.8505	0.0	
0.55042809248	-0.5943775177	fe_xxv	1.8505	0.0	
0.55042809248	-0.554216861725	fe_xxv	1.8505	0.0	
0.55042809248	-0.51405620575	fe_xxv	1.8505	0.0	
0.55042809248	-0.473895579576	fe_xxv	1.8505	0.0	
0.55042809248	-0.433734953403	fe_xxv	1.8505	0.0	
0.55042809248	-0.393574297428	fe_xxv	1.8505	0.0	
0.55042809248	-0.353413641453	fe_xxv	1.8505	0.0	
0.55042809248	-0.31325301528	fe_xxv	1.8505	0.0	
0.55042809248	-0.273092359304	fe_xxv	1.8505	0.0	
0.55042809248	-0.232931733131	fe_xxv	1.8505	0.0	
0.55042809248	-0.192771077156	fe_xxv	1.8505	0.0	
0.55042809248	-0.152610436082	fe_xxv	1.8505	0.0	
0.55042809248	-0.112449802458	fe_xxv	1.8505	0.0	
0.55042809248	-0.0722891539335	fe_xxv	1.8505	0.0	
0.55042809248	-0.0321285128593	fe_xxv	1.8505	0.0	
0.55042809248	0.00803212821484	fe_xxv	1.8505	0.0	
0.55042809248	0.048192769289	fe_xxv	1.8505	0.0	
0.55042809248	0.0883534103632	fe_xxv	1.8505	0.0	
0.55042809248	0.128514051437	fe_xxv	1.8505	0.0	
0.55042809248	0.168674692512	fe_xxv	1.8505	0.0	
0.55042809248	0.208835348487	fe_xxv	1.8505	0.0	
0.55042809248	0.248995989561	fe_xxv	1.8505	0.0	
0.55042809248	0.289156615734	fe_xxv	1.8505	0.0	
0.55042809248	0.329317271709	fe_xxv	1.8505	0.0	
0.55042809248	0.369477897882	fe_xxv	1.8505	0.0	
0.55042809248	0.409638553858	fe_xxv	1.8505	0.0	
0.55042809248	0.449799209833	fe_xxv	1.8505	0.0	
0.55042809248	0.489959836006	fe_xxv	1.8505	0.0	
0.55042809248	0.530120491982	fe_xxv	1.8505	0.0	
0.55042809248	0.570281147957	fe_xxv	1.8505	0.0	
0.55042809248	0.610441744328	fe_xxv	1.8505	0.0	
0.55042809248	0.650602400303	fe_xxv	1.8505	0.0	
0.55042809248	0.690763056278	fe_xxv	1.8505	0.0	
0.55042809248	0.730923712254	fe_xxv	1.8505	0.0	
0.55042809248	0.771084308624	fe_xxv	1.8505	0.0	
0.55042809248	0.8112449646	fe_xxv	1.8505	0.0	
0.55042809248	0.851405620575	fe_xxv	1.8505	0.0	
0.55042809248	0.89156627655	fe_xxv	1.8505	0.0	
0.55042809248	0.931726932526	fe_xxv	1.8505	0.0	
0.55042809248	0.971887528896	fe_xxv	1.8505	0.0	
0.55042809248	1.01204824448	fe_xxv	1.8505	0.0	
0.55042809248	1.05220878124	fe_xxv	1.8505	0.0	
0.55042809248	1.09236943722	fe_xxv	1.8505	0.0	
0.55042809248	1.13253009319	fe_xxv	1.8505	0.0	
0.55042809248	1.17269074917	fe_xxv	1.8505	0.0	
0.55042809248	1.21285140514	fe_xxv	1.8505	0.0	
0.55042809248	1.25301206112	fe_xxv	1.8505	0.0	
0.55042809248	1.29317271709	fe_xxv	1.8505	0.0	
0.55042809248	1.33333337307	fe_xxv	1.8505	0.0	
0.55042809248	1.37349402905	fe_xxv	1.8505	0.0	
0.55042809248	1.41365456581	fe_xxv	1.8505	0.0	
0.55042809248	1.45381522179	fe_xxv	1.8505	0.0	
0.55042809248	1.49397587776	fe_xxv	1.8505	0.0	
0.55042809248	1.53413653374	fe_xxv	1.8505	0.0	
0.55042809248	1.57429718971	fe_xxv	1.8505	0.0	
0.55042809248	1.61445784569	fe_xxv	1.8505	0.0	
0.55042809248	1.65461850166	fe_xxv	1.8505	0.0	
0.55042809248	1.69477915764	fe_xxv	1.8505	0.0	
0.55042809248	1.73493981361	fe_xxv	1.8505	0.0	
0.55042809248	1.77510035038	fe_xxv	1.8505	0.0	
0.55042809248	1.81526100636	fe_xxv	1.8505	0.0	
0.55042809248	1.85542166233	fe_xxv	1.8505	0.0	
0.55042809248	1.89558231831	fe_xxv	1.8505	0.0	
0.55042809248	1.93574297428	fe_xxv	1.8505	0.0	
0.55042809248	1.97590363026	fe_xxv	1.8505	0.0	
0.55042809248	2.01606416702	fe_xxv	1.8505	0.0	
0.55042809248	2.056224823	fe_xxv	1.8505	0.0	
0.55042809248	2.09638547897	fe_xxv	1.8505	0.0	
0.55042809248	2.13654613495	fe_xxv	1.8505	0.0	
0.55042809248	2.17670679092	fe_xxv	1.8505	0.0	
0.55042809248	2.2168674469	fe_xxv	1.8505	0.0	
0.55042809248	2.25702810287	fe_xxv	1.8505	0.0	
0.55042809248	2.29718875885	fe_xxv	1.8505	0.0	
0.55042809248	2.33734941483	fe_xxv	1.8505	0.0	
0.55042809248	2.3775100708	fe_xxv	1.8505	0.0	
0.55042809248	2.41767072678	fe_xxv	1.8505	0.0	
0.55042809248	2.45783138275	fe_xxv	1.8505	0.0	
0.55042809248	2.49799203873	fe_xxv	1.8505	0.0	
0.55042809248	2.5381526947	fe_xxv	1.8505	0.0	
0.55042809248	2.57831335068	fe_xxv	1.8505	0.0	
0.55042809248	2.61847400665	fe_xxv	1.8505	0.0	
0.55042809248	2.65863442421	fe_xxv	1.8505	0.0	
0.55042809248	2.69879508018	fe_xxv	1.8505	0.0	
0.55042809248	2.73895573616	fe_xxv	1.8505	0.0	
0.55042809248	2.77911639214	fe_xxv	1.8505	0.0	
0.55042809248	2.81927704811	fe_xxv	1.8505	0.0	
0.55042809248	2.85943770409	fe_xxv	1.8505	0.0	
0.55042809248	2.89959836006	fe_xxv	1.8505	0.0	
0.55042809248	2.93975901604	fe_xxv	1.8505	0.0	
0.55042809248	2.97991967201	fe_xxv	1.8505	0.0	
0.55042809248	3.02008032799	fe_xxv	1.8505	0.0	
0.55042809248	3.06024098396	fe_xxv	1.8505	0.0	
0.55042809248	3.10040163994	fe_xxv	1.8505	0.0	
0.55042809248	3.14056229591	fe_xxv	1.8505	0.0	
0.55042809248	3.18072295189	fe_xxv	1.8505	0.0	
0.55042809248	3.22088360786	fe_xxv	1.8505	0.0	
0.55042809248	3.26104426384	fe_xxv	1.8505	0.0	
0.55042809248	3.30120491982	fe_xxv	1.8505	0.0	
0.55042809248	3.34136557579	fe_xxv	1.8505	4.60857e-18	
0.55042809248	3.38152599335	fe_xxv	1.8505	7.99952e-18	
0.55042809248	3.42168664932	fe_xxv	1.8505	1.38289e-17	
0.55042809248	3.4618473053	fe_xxv	1.8505	2.38067e-17	
0.55042809248	3.50200796127	fe_xxv	1.8505	4.081e-17	
0.55042809248	3.54216861725	fe_xxv	1.8505	6.96539e-17	
0.55042809248	3.58232927322	fe_xxv	1.8505	1.18355e-16	
0.55042809248	3.6224899292	fe_xxv	1.8505	2.00182e-16	
0.55042809248	3.66265058517	fe_xxv	1.8505	3.36971e-16	
0.55042809248	3.70281124115	fe_xxv	1.8505	5.64474e-16	
0.55042809248	3.74297189713	fe_xxv	1.8505	9.40701e-16	
0.55042809248	3.7831325531	fe_xxv	1.8505	1.55927e-15	
0.55042809248	3.82329320908	fe_xxv	1.8505	2.56988e-15	
0.55042809248	3.86345386505	fe_xxv	1.8505	4.21036e-15	
0.55042809248	3.90361452103	fe_xxv	1.8505	6.85303e-15	
0.55042809248	3.943775177	fe_xxv	1.8505	1.10767e-14	
0.55042809248	3.98393583298	fe_xxv	1.8505	1.77646e-14	
0.55042809248	4.02409648895	fe_xxv	1.8505	2.82427e-14	
0.55042809248	4.06425714493	fe_xxv	1.8505	4.44359e-14	
0.55042809248	4.1044178009	fe_xxv	1.8505	6.90448e-14	
0.55042809248	4.14457845688	fe_xxv	1.8505	1.05604e-13	
0.55042809248	4.18473911285	fe_xxv	1.8505	1.58232e-13	
0.55042809248	4.22489976883	fe_xxv	1.8505	2.30671e-13	
0.55042809248	4.2650604248	fe_xxv	1.8505	3.24075e-13	
0.55042809248	4.30522108078	fe_xxv	1.8505	4.33931e-13	
0.55042809248	4.34538173676	fe_xxv	1.8505	5.47043e-13	
0.55042809248	4.38554239273	fe_xxv	1.8505	6.43526e-13	
0.55042809248	4.42570304871	fe_xxv	1.8505	7.04428e-13	
0.55042809248	4.46586322784	fe_xxv	1.8505	7.20918e-13	
0.55042809248	4.50602388382	fe_xxv	1.8505	6.96978e-13	
0.55042809248	4.54618453979	fe_xxv	1.8505	6.44534e-13	
0.55042809248	4.58634519577	fe_xxv	1.8505	5.76825e-13	
0.55042809248	4.62650585175	fe_xxv	1.8505	5.04063e-13	
0.55042809248	4.66666650772	fe_xxv	1.8505	4.33026e-13	
0.55042809248	4.7068271637	fe_xxv	1.8505	3.67432e-13	
0.55042809248	4.74698781967	fe_xxv	1.8505	3.09031e-13	
0.55042809248	4.78714847565	fe_xxv	1.8505	2.57982e-13	
0.55042809248	4.82730913162	fe_xxv	1.8505	2.14168e-13	
0.55042809248	4.8674697876	fe_xxv	1.8505	1.77044e-13	
0.55042809248	4.90763044357	fe_xxv	1.8505	1.45712e-13	
0.55042809248	4.94779109955	fe_xxv	1.8505	1.19513e-13	
0.55042809248	4.98795175552	fe_xxv	1.8505	9.77191e-14	
0.55042809248	5.0281124115	fe_xxv	1.8505	7.96671e-14	
0.55042809248	5.06827306747	fe_xxv	1.8505	6.47716e-14	
0.55042809248	5.10843372345	fe_xxv	1.8505	5.25232e-14	
0.55042809248	5.14859437943	fe_xxv	1.8505	4.24824e-14	
0.55042809248	5.1887550354	fe_xxv	1.8505	3.42755e-14	
0.55042809248	5.22891569138	fe_xxv	1.8505	2.75862e-14	
0.55042809248	5.26907634735	fe_xxv	1.8505	2.21489e-14	
0.55042809248	5.30923700333	fe_xxv	1.8505	1.77408e-14	
0.55042809248	5.3493976593	fe_xxv	1.8505	1.41765e-14	
0.55042809248	5.38955831528	fe_xxv	1.8505	1.13019e-14	
0.55042809248	5.42971897125	fe_xxv	1.8505	8.98943e-15	
0.55042809248	5.46987962723	fe_xxv	1.8505	7.13388e-15	
0.55042809248	5.5100402832	fe_xxv	1.8505	5.64863e-15	
0.55042809248	5.55020093918	fe_xxv	1.8505	4.4633e-15	
0.55042809248	5.59036159515	fe_xxv	1.8505	3.51889e-15	
0.55042809248	5.63052225113	fe_xxv	1.8505	2.76774e-15	
0.55042809248	5.6706829071	fe_xxv	1.8505	2.17354e-15	
0.55042809248	5.71084356308	fe_xxv	1.8505	1.70419e-15	
0.55042809248	5.75100421906	fe_xxv	1.8505	1.33121e-15	
0.55042809248	5.79116487503	fe_xxv	1.8505	1.03945e-15	
0.55042809248	5.83132553101	fe_xxv	1.8505	8.10138e-16	
0.55042809248	5.87148571014	fe_xxv	1.8505	6.30411e-16	
0.55042809248	5.91164636612	fe_xxv	1.8505	4.91204e-16	
0.55042809248	5.95180702209	fe_xxv	1.8505	3.81227e-16	
0.55042809248	5.99196767807	fe_xxv	1.8505	2.95254e-16	
0.55042809248	6.03212833405	fe_xxv	1.8505	2.27935e-16	
0.55042809248	6.07228899002	fe_xxv	1.8505	1.76171e-16	
0.55042809248	6.112449646	fe_xxv	1.8505	1.3603e-16	
0.55042809248	6.15261030197	fe_xxv	1.8505	1.04938e-16	
0.55042809248	6.19277095795	fe_xxv	1.8505	8.11441e-17	
0.55042809248	6.23293161392	fe_xxv	1.8505	6.2353e-17	
0.55042809248	6.2730922699	fe_xxv	1.8505	4.77974e-17	
0.55042809248	6.31325292587	fe_xxv	1.8505	3.67719e-17	
0.55042809248	6.35341358185	fe_xxv	1.8505	2.82765e-17	
0.55042809248	6.39357423782	fe_xxv	1.8505	2.18058e-17	
0.55042809248	6.4337348938	fe_xxv	1.8505	1.67588e-17	
0.55042809248	6.47389554977	fe_xxv	1.8505	1.28772e-17	
0.55042809248	6.51405620575	fe_xxv	1.8505	9.8939e-18	
0.55042809248	6.55421686172	fe_xxv	1.8505	7.60094e-18	
0.55042809248	6.5943775177	fe_xxv	1.8505	5.83966e-18	
0.55042809248	6.63453817368	fe_xxv	1.8505	4.48708e-18	
0.55042809248	6.67469882965	fe_xxv	1.8505	3.44849e-18	
0.55042809248	6.71485948563	fe_xxv	1.8505	2.65104e-18	
0.55042809248	6.7550201416	fe_xxv	1.8505	2.03873e-18	
0.55042809248	6.79518079758	fe_xxv	1.8505	1.56851e-18	
0.55042809248	6.83534145355	fe_xxv	1.8505	1.20734e-18	
0.55042809248	6.87550210953	fe_xxv	1.8505	9.29847e-19	
0.55042809248	6.9156627655	fe_xxv	1.8505	7.13401e-19	
0.55042809248	6.95582342148	fe_xxv	1.8505	5.50197e-19	
0.55042809248	6.99598407745	fe_xxv	1.8505	4.24648e-19	
0.55042809248	7.03614473343	fe_xxv	1.8505	3.28011e-19	
0.55042809248	7.0763053894	fe_xxv	1.8505	2.53578e-19	
0.55042809248	7.11646604538	fe_xxv	1.8505	1.96207e-19	
0.55042809248	7.15662670135	fe_xxv	1.8505	1.52677e-19	
0.55042809248	7.19678735733	fe_xxv	1.8505	1.18314e-19	
0.55042809248	7.23694801331	fe_xxv	1.8505	9.17626e-20	
0.55042809248	7.27710866928	fe_xxv	1.8505	7.09513e-20	
0.55042809248	7.31726884842	fe_xxv	1.8505	5.50578e-20	
0.55042809248	7.35742950439	fe_xxv	1.8505	4.2826e-20	
0.55042809248	7.39759016037	fe_xxv	1.8505	3.33593e-20	
0.55042809248	7.43775081635	fe_xxv	1.8505	2.61173e-20	
0.55042809248	7.47791147232	fe_xxv	1.8505	2.03511e-20	
0.55042809248	7.5180721283	fe_xxv	1.8505	1.58572e-20	
0.55042809248	7.55823278427	fe_xxv	1.8505	1.23255e-20	
0.55042809248	7.59839344025	fe_xxv	1.8505	9.60924e-21	
0.55042809248	7.63855409622	fe_xxv	1.8505	7.55521e-21	
0.55042809248	7.6787147522	fe_xxv	1.8505	5.90181e-21	
0.55042809248	7.71887540817	fe_xxv	1.8505	4.60608e-21	
0.55042809248	7.75903606415	fe_xxv	1.8505	3.57419e-21	
0.55042809248	7.79919672012	fe_xxv	1.8505	2.79141e-21	
0.55042809248	7.8393573761	fe_xxv	1.8505	2.18222e-21	
0.55042809248	7.87951803207	fe_xxv	1.8505	1.71796e-21	
0.55042809248	7.91967868805	fe_xxv	1.8505	1.33915e-21	
0.55042809248	7.95983934402	fe_xxv	1.8505	1.04344e-21	
0.55042809248	8.0	fe_xxv	1.8505	8.07495e-22	
0.577518463135	-2.0	fe_xxv	1.8505	0.0	
0.577518463135	-1.95983934402	fe_xxv	1.8505	0.0	
0.577518463135	-1.91967868805	fe_xxv	1.8505	0.0	
0.577518463135	-1.87951803207	fe_xxv	1.8505	0.0	
0.577518463135	-1.8393573761	fe_xxv	1.8505	0.0	
0.577518463135	-1.79919683933	fe_xxv	1.8505	0.0	
0.577518463135	-1.75903618336	fe_xxv	1.8505	0.0	
0.577518463135	-1.71887552738	fe_xxv	1.8505	0.0	
0.577518463135	-1.67871487141	fe_xxv	1.8505	0.0	
0.577518463135	-1.63855421543	fe_xxv	1.8505	0.0	
0.577518463135	-1.59839355946	fe_xxv	1.8505	0.0	
0.577518463135	-1.55823290348	fe_xxv	1.8505	0.0	
0.577518463135	-1.51807224751	fe_xxv	1.8505	0.0	
0.577518463135	-1.47791159153	fe_xxv	1.8505	0.0	
0.577518463135	-1.43775105476	fe_xxv	1.8505	0.0	
0.577518463135	-1.39759039879	fe_xxv	1.8505	0.0	
0.577518463135	-1.35742974281	fe_xxv	1.8505	0.0	
0.577518463135	-1.31726908684	fe_xxv	1.8505	0.0	
0.577518463135	-1.27710843086	fe_xxv	1.8505	0.0	
0.577518463135	-1.23694777489	fe_xxv	1.8505	0.0	
0.577518463135	-1.19678711891	fe_xxv	1.8505	0.0	
0.577518463135	-1.15662646294	fe_xxv	1.8505	0.0	
0.577518463135	-1.11646580696	fe_xxv	1.8505	0.0	
0.577518463135	-1.0763052702	fe_xxv	1.8505	0.0	
0.577518463135	-1.03614461422	fe_xxv	1.8505	0.0	
0.577518463135	-0.995983958244	fe_xxv	1.8505	0.0	
0.577518463135	-0.955823302269	fe_xxv	1.8505	0.0	
0.577518463135	-0.915662646294	fe_xxv	1.8505	0.0	
0.577518463135	-0.875501990318	fe_xxv	1.8505	0.0	
0.577518463135	-0.835341393948	fe_xxv	1.8505	0.0	
0.577518463135	-0.795180737972	fe_xxv	1.8505	0.0	
0.577518463135	-0.755020081997	fe_xxv	1.8505	0.0	
0.577518463135	-0.714859426022	fe_xxv	1.8505	0.0	
0.577518463135	-0.674698770046	fe_xxv	1.8505	0.0	
0.577518463135	-0.634538173676	fe_xxv	1.8505	0.0	
0.577518463135	-0.5943775177	fe_xxv	1.8505	0.0	
0.577518463135	-0.554216861725	fe_xxv	1.8505	0.0	
0.577518463135	-0.51405620575	fe_xxv	1.8505	0.0	
0.577518463135	-0.473895579576	fe_xxv	1.8505	0.0	
0.577518463135	-0.433734953403	fe_xxv	1.8505	0.0	
0.577518463135	-0.393574297428	fe_xxv	1.8505	0.0	
0.577518463135	-0.353413641453	fe_xxv	1.8505	0.0	
0.577518463135	-0.31325301528	fe_xxv	1.8505	0.0	
0.577518463135	-0.273092359304	fe_xxv	1.8505	0.0	
0.577518463135	-0.232931733131	fe_xxv	1.8505	0.0	
0.577518463135	-0.192771077156	fe_xxv	1.8505	0.0	
0.577518463135	-0.152610436082	fe_xxv	1.8505	0.0	
0.577518463135	-0.112449802458	fe_xxv	1.8505	0.0	
0.577518463135	-0.0722891539335	fe_xxv	1.8505	0.0	
0.577518463135	-0.0321285128593	fe_xxv	1.8505	0.0	
0.577518463135	0.00803212821484	fe_xxv	1.8505	0.0	
0.577518463135	0.048192769289	fe_xxv	1.8505	0.0	
0.577518463135	0.0883534103632	fe_xxv	1.8505	0.0	
0.577518463135	0.128514051437	fe_xxv	1.8505	0.0	
0.577518463135	0.168674692512	fe_xxv	1.8505	0.0	
0.577518463135	0.208835348487	fe_xxv	1.8505	0.0	
0.577518463135	0.248995989561	fe_xxv	1.8505	0.0	
0.577518463135	0.289156615734	fe_xxv	1.8505	0.0	
0.577518463135	0.329317271709	fe_xxv	1.8505	0.0	
0.577518463135	0.369477897882	fe_xxv	1.8505	0.0	
0.577518463135	0.409638553858	fe_xxv	1.8505	0.0	
0.577518463135	0.449799209833	fe_xxv	1.8505	0.0	
0.577518463135	0.489959836006	fe_xxv	1.8505	0.0	
0.577518463135	0.530120491982	fe_xxv	1.8505	0.0	
0.577518463135	0.570281147957	fe_xxv	1.8505	0.0	
0.577518463135	0.610441744328	fe_xxv	1.8505	0.0	
0.577518463135	0.650602400303	fe_xxv	1.8505	0.0	
0.577518463135	0.690763056278	fe_xxv	1.8505	0.0	
0.577518463135	0.730923712254	fe_xxv	1.8505	0.0	
0.577518463135	0.771084308624	fe_xxv	1.8505	0.0	
0.577518463135	0.8112449646	fe_xxv	1.8505	0.0	
0.577518463135	0.851405620575	fe_xxv	1.8505	0.0	
0.577518463135	0.89156627655	fe_xxv	1.8505	0.0	
0.577518463135	0.931726932526	fe_xxv	1.8505	0.0	
0.577518463135	0.971887528896	fe_xxv	1.8505	0.0	
0.577518463135	1.01204824448	fe_xxv	1.8505	0.0	
0.577518463135	1.05220878124	fe_xxv	1.8505	0.0	
0.577518463135	1.09236943722	fe_xxv	1.8505	0.0	
0.577518463135	1.13253009319	fe_xxv	1.8505	0.0	
0.577518463135	1.17269074917	fe_xxv	1.8505	0.0	
0.577518463135	1.21285140514	fe_xxv	1.8505	0.0	
0.577518463135	1.25301206112	fe_xxv	1.8505	0.0	
0.577518463135	1.29317271709	fe_xxv	1.8505	0.0	
0.577518463135	1.33333337307	fe_xxv	1.8505	0.0	
0.577518463135	1.37349402905	fe_xxv	1.8505	0.0	
0.577518463135	1.41365456581	fe_xxv	1.8505	0.0	
0.577518463135	1.45381522179	fe_xxv	1.8505	0.0	
0.577518463135	1.49397587776	fe_xxv	1.8505	0.0	
0.577518463135	1.53413653374	fe_xxv	1.8505	0.0	
0.577518463135	1.57429718971	fe_xxv	1.8505	0.0	
0.577518463135	1.61445784569	fe_xxv	1.8505	0.0	
0.577518463135	1.65461850166	fe_xxv	1.8505	0.0	
0.577518463135	1.69477915764	fe_xxv	1.8505	0.0	
0.577518463135	1.73493981361	fe_xxv	1.8505	0.0	
0.577518463135	1.77510035038	fe_xxv	1.8505	0.0	
0.577518463135	1.81526100636	fe_xxv	1.8505	0.0	
0.577518463135	1.85542166233	fe_xxv	1.8505	0.0	
0.577518463135	1.89558231831	fe_xxv	1.8505	0.0	
0.577518463135	1.93574297428	fe_xxv	1.8505	0.0	
0.577518463135	1.97590363026	fe_xxv	1.8505	0.0	
0.577518463135	2.01606416702	fe_xxv	1.8505	0.0	
0.577518463135	2.056224823	fe_xxv	1.8505	0.0	
0.577518463135	2.09638547897	fe_xxv	1.8505	0.0	
0.577518463135	2.13654613495	fe_xxv	1.8505	0.0	
0.577518463135	2.17670679092	fe_xxv	1.8505	0.0	
0.577518463135	2.2168674469	fe_xxv	1.8505	0.0	
0.577518463135	2.25702810287	fe_xxv	1.8505	0.0	
0.577518463135	2.29718875885	fe_xxv	1.8505	0.0	
0.577518463135	2.33734941483	fe_xxv	1.8505	0.0	
0.577518463135	2.3775100708	fe_xxv	1.8505	0.0	
0.577518463135	2.41767072678	fe_xxv	1.8505	0.0	
0.577518463135	2.45783138275	fe_xxv	1.8505	0.0	
0.577518463135	2.49799203873	fe_xxv	1.8505	0.0	
0.577518463135	2.5381526947	fe_xxv	1.8505	0.0	
0.577518463135	2.57831335068	fe_xxv	1.8505	0.0	
0.577518463135	2.61847400665	fe_xxv	1.8505	0.0	
0.577518463135	2.65863442421	fe_xxv	1.8505	0.0	
0.577518463135	2.69879508018	fe_xxv	1.8505	0.0	
0.577518463135	2.73895573616	fe_xxv	1.8505	0.0	
0.577518463135	2.77911639214	fe_xxv	1.8505	0.0	
0.577518463135	2.81927704811	fe_xxv	1.8505	0.0	
0.577518463135	2.85943770409	fe_xxv	1.8505	0.0	
0.577518463135	2.89959836006	fe_xxv	1.8505	0.0	
