temperature	xi	si_iii	wavelength	opacity
4.78231954575	2.93975901604	si_iii	1206.5	0.0	
4.78231954575	2.97991967201	si_iii	1206.5	0.0	
4.78231954575	3.02008032799	si_iii	1206.5	0.0	
4.78231954575	3.06024098396	si_iii	1206.5	0.0	
4.78231954575	3.10040163994	si_iii	1206.5	0.0	
4.78231954575	3.14056229591	si_iii	1206.5	0.0	
4.78231954575	3.18072295189	si_iii	1206.5	0.0	
4.78231954575	3.22088360786	si_iii	1206.5	0.0	
4.78231954575	3.26104426384	si_iii	1206.5	0.0	
4.78231954575	3.30120491982	si_iii	1206.5	0.0	
4.78231954575	3.34136557579	si_iii	1206.5	0.0	
4.78231954575	3.38152599335	si_iii	1206.5	0.0	
4.78231954575	3.42168664932	si_iii	1206.5	0.0	
4.78231954575	3.4618473053	si_iii	1206.5	0.0	
4.78231954575	3.50200796127	si_iii	1206.5	0.0	
4.78231954575	3.54216861725	si_iii	1206.5	0.0	
4.78231954575	3.58232927322	si_iii	1206.5	0.0	
4.78231954575	3.6224899292	si_iii	1206.5	0.0	
4.78231954575	3.66265058517	si_iii	1206.5	0.0	
4.78231954575	3.70281124115	si_iii	1206.5	0.0	
4.78231954575	3.74297189713	si_iii	1206.5	0.0	
4.78231954575	3.7831325531	si_iii	1206.5	0.0	
4.78231954575	3.82329320908	si_iii	1206.5	0.0	
4.78231954575	3.86345386505	si_iii	1206.5	0.0	
4.78231954575	3.90361452103	si_iii	1206.5	0.0	
4.78231954575	3.943775177	si_iii	1206.5	0.0	
4.78231954575	3.98393583298	si_iii	1206.5	0.0	
4.78231954575	4.02409648895	si_iii	1206.5	0.0	
4.78231954575	4.06425714493	si_iii	1206.5	0.0	
4.78231954575	4.1044178009	si_iii	1206.5	0.0	
4.78231954575	4.14457845688	si_iii	1206.5	0.0	
4.78231954575	4.18473911285	si_iii	1206.5	0.0	
4.78231954575	4.22489976883	si_iii	1206.5	0.0	
4.78231954575	4.2650604248	si_iii	1206.5	0.0	
4.78231954575	4.30522108078	si_iii	1206.5	0.0	
4.78231954575	4.34538173676	si_iii	1206.5	0.0	
4.78231954575	4.38554239273	si_iii	1206.5	0.0	
4.78231954575	4.42570304871	si_iii	1206.5	0.0	
4.78231954575	4.46586322784	si_iii	1206.5	0.0	
4.78231954575	4.50602388382	si_iii	1206.5	0.0	
4.78231954575	4.54618453979	si_iii	1206.5	0.0	
4.78231954575	4.58634519577	si_iii	1206.5	0.0	
4.78231954575	4.62650585175	si_iii	1206.5	0.0	
4.78231954575	4.66666650772	si_iii	1206.5	0.0	
4.78231954575	4.7068271637	si_iii	1206.5	0.0	
4.78231954575	4.74698781967	si_iii	1206.5	0.0	
4.78231954575	4.78714847565	si_iii	1206.5	0.0	
4.78231954575	4.82730913162	si_iii	1206.5	0.0	
4.78231954575	4.8674697876	si_iii	1206.5	0.0	
4.78231954575	4.90763044357	si_iii	1206.5	0.0	
4.78231954575	4.94779109955	si_iii	1206.5	0.0	
4.78231954575	4.98795175552	si_iii	1206.5	0.0	
4.78231954575	5.0281124115	si_iii	1206.5	0.0	
4.78231954575	5.06827306747	si_iii	1206.5	0.0	
4.78231954575	5.10843372345	si_iii	1206.5	0.0	
4.78231954575	5.14859437943	si_iii	1206.5	0.0	
4.78231954575	5.1887550354	si_iii	1206.5	0.0	
4.78231954575	5.22891569138	si_iii	1206.5	0.0	
4.78231954575	5.26907634735	si_iii	1206.5	0.0	
4.78231954575	5.30923700333	si_iii	1206.5	0.0	
4.78231954575	5.3493976593	si_iii	1206.5	0.0	
4.78231954575	5.38955831528	si_iii	1206.5	0.0	
4.78231954575	5.42971897125	si_iii	1206.5	0.0	
4.78231954575	5.46987962723	si_iii	1206.5	0.0	
4.78231954575	5.5100402832	si_iii	1206.5	0.0	
4.78231954575	5.55020093918	si_iii	1206.5	0.0	
4.78231954575	5.59036159515	si_iii	1206.5	0.0	
4.78231954575	5.63052225113	si_iii	1206.5	0.0	
4.78231954575	5.6706829071	si_iii	1206.5	0.0	
4.78231954575	5.71084356308	si_iii	1206.5	0.0	
4.78231954575	5.75100421906	si_iii	1206.5	0.0	
4.78231954575	5.79116487503	si_iii	1206.5	0.0	
4.78231954575	5.83132553101	si_iii	1206.5	0.0	
4.78231954575	5.87148571014	si_iii	1206.5	0.0	
4.78231954575	5.91164636612	si_iii	1206.5	0.0	
4.78231954575	5.95180702209	si_iii	1206.5	0.0	
4.78231954575	5.99196767807	si_iii	1206.5	0.0	
4.78231954575	6.03212833405	si_iii	1206.5	0.0	
4.78231954575	6.07228899002	si_iii	1206.5	0.0	
4.78231954575	6.112449646	si_iii	1206.5	0.0	
4.78231954575	6.15261030197	si_iii	1206.5	0.0	
4.78231954575	6.19277095795	si_iii	1206.5	0.0	
4.78231954575	6.23293161392	si_iii	1206.5	0.0	
4.78231954575	6.2730922699	si_iii	1206.5	0.0	
4.78231954575	6.31325292587	si_iii	1206.5	0.0	
4.78231954575	6.35341358185	si_iii	1206.5	0.0	
4.78231954575	6.39357423782	si_iii	1206.5	0.0	
4.78231954575	6.4337348938	si_iii	1206.5	0.0	
4.78231954575	6.47389554977	si_iii	1206.5	0.0	
4.78231954575	6.51405620575	si_iii	1206.5	0.0	
4.78231954575	6.55421686172	si_iii	1206.5	0.0	
4.78231954575	6.5943775177	si_iii	1206.5	0.0	
4.78231954575	6.63453817368	si_iii	1206.5	0.0	
4.78231954575	6.67469882965	si_iii	1206.5	0.0	
4.78231954575	6.71485948563	si_iii	1206.5	0.0	
4.78231954575	6.7550201416	si_iii	1206.5	0.0	
4.78231954575	6.79518079758	si_iii	1206.5	0.0	
4.78231954575	6.83534145355	si_iii	1206.5	0.0	
4.78231954575	6.87550210953	si_iii	1206.5	0.0	
4.78231954575	6.9156627655	si_iii	1206.5	0.0	
4.78231954575	6.95582342148	si_iii	1206.5	0.0	
4.78231954575	6.99598407745	si_iii	1206.5	0.0	
4.78231954575	7.03614473343	si_iii	1206.5	0.0	
4.78231954575	7.0763053894	si_iii	1206.5	0.0	
4.78231954575	7.11646604538	si_iii	1206.5	0.0	
4.78231954575	7.15662670135	si_iii	1206.5	0.0	
4.78231954575	7.19678735733	si_iii	1206.5	0.0	
4.78231954575	7.23694801331	si_iii	1206.5	0.0	
4.78231954575	7.27710866928	si_iii	1206.5	0.0	
4.78231954575	7.31726884842	si_iii	1206.5	0.0	
4.78231954575	7.35742950439	si_iii	1206.5	0.0	
4.78231954575	7.39759016037	si_iii	1206.5	0.0	
4.78231954575	7.43775081635	si_iii	1206.5	0.0	
4.78231954575	7.47791147232	si_iii	1206.5	0.0	
4.78231954575	7.5180721283	si_iii	1206.5	0.0	
4.78231954575	7.55823278427	si_iii	1206.5	0.0	
4.78231954575	7.59839344025	si_iii	1206.5	0.0	
4.78231954575	7.63855409622	si_iii	1206.5	0.0	
4.78231954575	7.6787147522	si_iii	1206.5	0.0	
4.78231954575	7.71887540817	si_iii	1206.5	0.0	
4.78231954575	7.75903606415	si_iii	1206.5	0.0	
4.78231954575	7.79919672012	si_iii	1206.5	0.0	
4.78231954575	7.8393573761	si_iii	1206.5	0.0	
4.78231954575	7.87951803207	si_iii	1206.5	0.0	
4.78231954575	7.91967868805	si_iii	1206.5	0.0	
4.78231954575	7.95983934402	si_iii	1206.5	0.0	
4.78231954575	8.0	si_iii	1206.5	0.0	
5.01769065857	-2.0	si_iii	1206.5	3.02107e-09	
5.01769065857	-1.95983934402	si_iii	1206.5	3.00652e-09	
5.01769065857	-1.91967868805	si_iii	1206.5	2.98993e-09	
5.01769065857	-1.87951803207	si_iii	1206.5	2.97099e-09	
5.01769065857	-1.8393573761	si_iii	1206.5	2.94932e-09	
5.01769065857	-1.79919683933	si_iii	1206.5	2.92449e-09	
5.01769065857	-1.75903618336	si_iii	1206.5	2.89601e-09	
5.01769065857	-1.71887552738	si_iii	1206.5	2.86331e-09	
5.01769065857	-1.67871487141	si_iii	1206.5	2.82574e-09	
5.01769065857	-1.63855421543	si_iii	1206.5	2.78256e-09	
5.01769065857	-1.59839355946	si_iii	1206.5	2.73298e-09	
5.01769065857	-1.55823290348	si_iii	1206.5	2.6761e-09	
5.01769065857	-1.51807224751	si_iii	1206.5	2.61101e-09	
5.01769065857	-1.47791159153	si_iii	1206.5	2.53673e-09	
5.01769065857	-1.43775105476	si_iii	1206.5	2.45237e-09	
5.01769065857	-1.39759039879	si_iii	1206.5	2.35713e-09	
5.01769065857	-1.35742974281	si_iii	1206.5	2.2504e-09	
5.01769065857	-1.31726908684	si_iii	1206.5	2.13194e-09	
5.01769065857	-1.27710843086	si_iii	1206.5	2.00196e-09	
5.01769065857	-1.23694777489	si_iii	1206.5	1.86127e-09	
5.01769065857	-1.19678711891	si_iii	1206.5	1.71138e-09	
5.01769065857	-1.15662646294	si_iii	1206.5	1.55454e-09	
5.01769065857	-1.11646580696	si_iii	1206.5	1.39366e-09	
5.01769065857	-1.0763052702	si_iii	1206.5	1.23218e-09	
5.01769065857	-1.03614461422	si_iii	1206.5	1.07377e-09	
5.01769065857	-0.995983958244	si_iii	1206.5	9.22005e-10	
5.01769065857	-0.955823302269	si_iii	1206.5	7.80073e-10	
5.01769065857	-0.915662646294	si_iii	1206.5	6.50454e-10	
5.01769065857	-0.875501990318	si_iii	1206.5	5.34783e-10	
5.01769065857	-0.835341393948	si_iii	1206.5	4.33802e-10	
5.01769065857	-0.795180737972	si_iii	1206.5	3.47443e-10	
5.01769065857	-0.755020081997	si_iii	1206.5	2.74982e-10	
5.01769065857	-0.714859426022	si_iii	1206.5	2.15232e-10	
5.01769065857	-0.674698770046	si_iii	1206.5	1.66739e-10	
5.01769065857	-0.634538173676	si_iii	1206.5	1.27941e-10	
5.01769065857	-0.5943775177	si_iii	1206.5	9.73011e-11	
5.01769065857	-0.554216861725	si_iii	1206.5	7.33861e-11	
5.01769065857	-0.51405620575	si_iii	1206.5	5.4919e-11	
5.01769065857	-0.473895579576	si_iii	1206.5	4.07979e-11	
5.01769065857	-0.433734953403	si_iii	1206.5	3.00972e-11	
5.01769065857	-0.393574297428	si_iii	1206.5	2.20561e-11	
5.01769065857	-0.353413641453	si_iii	1206.5	1.60609e-11	
5.01769065857	-0.31325301528	si_iii	1206.5	1.16241e-11	
5.01769065857	-0.273092359304	si_iii	1206.5	8.36351e-12	
5.01769065857	-0.232931733131	si_iii	1206.5	5.98331e-12	
5.01769065857	-0.192771077156	si_iii	1206.5	4.25688e-12	
5.01769065857	-0.152610436082	si_iii	1206.5	3.01235e-12	
5.01769065857	-0.112449802458	si_iii	1206.5	2.12053e-12	
5.01769065857	-0.0722891539335	si_iii	1206.5	1.48511e-12	
5.01769065857	-0.0321285128593	si_iii	1206.5	1.0349e-12	
5.01769065857	0.00803212821484	si_iii	1206.5	7.17639e-13	
5.01769065857	0.048192769289	si_iii	1206.5	4.95238e-13	
5.01769065857	0.0883534103632	si_iii	1206.5	3.40134e-13	
5.01769065857	0.128514051437	si_iii	1206.5	2.32509e-13	
5.01769065857	0.168674692512	si_iii	1206.5	1.58195e-13	
5.01769065857	0.208835348487	si_iii	1206.5	1.07133e-13	
5.01769065857	0.248995989561	si_iii	1206.5	7.2215e-14	
5.01769065857	0.289156615734	si_iii	1206.5	4.84508e-14	
5.01769065857	0.329317271709	si_iii	1206.5	3.23542e-14	
5.01769065857	0.369477897882	si_iii	1206.5	2.15029e-14	
5.01769065857	0.409638553858	si_iii	1206.5	1.42225e-14	
5.01769065857	0.449799209833	si_iii	1206.5	9.36133e-15	
5.01769065857	0.489959836006	si_iii	1206.5	6.13125e-15	
5.01769065857	0.530120491982	si_iii	1206.5	3.99553e-15	
5.01769065857	0.570281147957	si_iii	1206.5	2.59044e-15	
5.01769065857	0.610441744328	si_iii	1206.5	1.67074e-15	
5.01769065857	0.650602400303	si_iii	1206.5	1.07187e-15	
5.01769065857	0.690763056278	si_iii	1206.5	6.83967e-16	
5.01769065857	0.730923712254	si_iii	1206.5	4.34063e-16	
5.01769065857	0.771084308624	si_iii	1206.5	2.73946e-16	
5.01769065857	0.8112449646	si_iii	1206.5	1.71927e-16	
5.01769065857	0.851405620575	si_iii	1206.5	1.07291e-16	
5.01769065857	0.89156627655	si_iii	1206.5	6.6574e-17	
5.01769065857	0.931726932526	si_iii	1206.5	4.10729e-17	
5.01769065857	0.971887528896	si_iii	1206.5	2.51945e-17	
5.01769065857	1.01204824448	si_iii	1206.5	0.0	
5.01769065857	1.05220878124	si_iii	1206.5	0.0	
5.01769065857	1.09236943722	si_iii	1206.5	0.0	
5.01769065857	1.13253009319	si_iii	1206.5	0.0	
5.01769065857	1.17269074917	si_iii	1206.5	0.0	
5.01769065857	1.21285140514	si_iii	1206.5	0.0	
5.01769065857	1.25301206112	si_iii	1206.5	0.0	
5.01769065857	1.29317271709	si_iii	1206.5	0.0	
5.01769065857	1.33333337307	si_iii	1206.5	0.0	
5.01769065857	1.37349402905	si_iii	1206.5	0.0	
5.01769065857	1.41365456581	si_iii	1206.5	0.0	
5.01769065857	1.45381522179	si_iii	1206.5	0.0	
5.01769065857	1.49397587776	si_iii	1206.5	0.0	
5.01769065857	1.53413653374	si_iii	1206.5	0.0	
5.01769065857	1.57429718971	si_iii	1206.5	0.0	
5.01769065857	1.61445784569	si_iii	1206.5	0.0	
5.01769065857	1.65461850166	si_iii	1206.5	0.0	
5.01769065857	1.69477915764	si_iii	1206.5	0.0	
5.01769065857	1.73493981361	si_iii	1206.5	0.0	
5.01769065857	1.77510035038	si_iii	1206.5	0.0	
5.01769065857	1.81526100636	si_iii	1206.5	0.0	
5.01769065857	1.85542166233	si_iii	1206.5	0.0	
5.01769065857	1.89558231831	si_iii	1206.5	0.0	
5.01769065857	1.93574297428	si_iii	1206.5	0.0	
5.01769065857	1.97590363026	si_iii	1206.5	0.0	
5.01769065857	2.01606416702	si_iii	1206.5	0.0	
5.01769065857	2.056224823	si_iii	1206.5	0.0	
5.01769065857	2.09638547897	si_iii	1206.5	0.0	
5.01769065857	2.13654613495	si_iii	1206.5	0.0	
5.01769065857	2.17670679092	si_iii	1206.5	0.0	
5.01769065857	2.2168674469	si_iii	1206.5	0.0	
5.01769065857	2.25702810287	si_iii	1206.5	0.0	
5.01769065857	2.29718875885	si_iii	1206.5	0.0	
5.01769065857	2.33734941483	si_iii	1206.5	0.0	
5.01769065857	2.3775100708	si_iii	1206.5	0.0	
5.01769065857	2.41767072678	si_iii	1206.5	0.0	
5.01769065857	2.45783138275	si_iii	1206.5	0.0	
5.01769065857	2.49799203873	si_iii	1206.5	0.0	
5.01769065857	2.5381526947	si_iii	1206.5	0.0	
5.01769065857	2.57831335068	si_iii	1206.5	0.0	
5.01769065857	2.61847400665	si_iii	1206.5	0.0	
5.01769065857	2.65863442421	si_iii	1206.5	0.0	
5.01769065857	2.69879508018	si_iii	1206.5	0.0	
5.01769065857	2.73895573616	si_iii	1206.5	0.0	
5.01769065857	2.77911639214	si_iii	1206.5	0.0	
5.01769065857	2.81927704811	si_iii	1206.5	0.0	
5.01769065857	2.85943770409	si_iii	1206.5	0.0	
5.01769065857	2.89959836006	si_iii	1206.5	0.0	
5.01769065857	2.93975901604	si_iii	1206.5	0.0	
5.01769065857	2.97991967201	si_iii	1206.5	0.0	
5.01769065857	3.02008032799	si_iii	1206.5	0.0	
5.01769065857	3.06024098396	si_iii	1206.5	0.0	
5.01769065857	3.10040163994	si_iii	1206.5	0.0	
5.01769065857	3.14056229591	si_iii	1206.5	0.0	
5.01769065857	3.18072295189	si_iii	1206.5	0.0	
5.01769065857	3.22088360786	si_iii	1206.5	0.0	
5.01769065857	3.26104426384	si_iii	1206.5	0.0	
5.01769065857	3.30120491982	si_iii	1206.5	0.0	
5.01769065857	3.34136557579	si_iii	1206.5	0.0	
5.01769065857	3.38152599335	si_iii	1206.5	0.0	
5.01769065857	3.42168664932	si_iii	1206.5	0.0	
5.01769065857	3.4618473053	si_iii	1206.5	0.0	
5.01769065857	3.50200796127	si_iii	1206.5	0.0	
5.01769065857	3.54216861725	si_iii	1206.5	0.0	
5.01769065857	3.58232927322	si_iii	1206.5	0.0	
5.01769065857	3.6224899292	si_iii	1206.5	0.0	
5.01769065857	3.66265058517	si_iii	1206.5	0.0	
5.01769065857	3.70281124115	si_iii	1206.5	0.0	
5.01769065857	3.74297189713	si_iii	1206.5	0.0	
5.01769065857	3.7831325531	si_iii	1206.5	0.0	
5.01769065857	3.82329320908	si_iii	1206.5	0.0	
5.01769065857	3.86345386505	si_iii	1206.5	0.0	
5.01769065857	3.90361452103	si_iii	1206.5	0.0	
5.01769065857	3.943775177	si_iii	1206.5	0.0	
5.01769065857	3.98393583298	si_iii	1206.5	0.0	
5.01769065857	4.02409648895	si_iii	1206.5	0.0	
5.01769065857	4.06425714493	si_iii	1206.5	0.0	
5.01769065857	4.1044178009	si_iii	1206.5	0.0	
5.01769065857	4.14457845688	si_iii	1206.5	0.0	
5.01769065857	4.18473911285	si_iii	1206.5	0.0	
5.01769065857	4.22489976883	si_iii	1206.5	0.0	
5.01769065857	4.2650604248	si_iii	1206.5	0.0	
5.01769065857	4.30522108078	si_iii	1206.5	0.0	
5.01769065857	4.34538173676	si_iii	1206.5	0.0	
5.01769065857	4.38554239273	si_iii	1206.5	0.0	
5.01769065857	4.42570304871	si_iii	1206.5	0.0	
5.01769065857	4.46586322784	si_iii	1206.5	0.0	
5.01769065857	4.50602388382	si_iii	1206.5	0.0	
5.01769065857	4.54618453979	si_iii	1206.5	0.0	
5.01769065857	4.58634519577	si_iii	1206.5	0.0	
5.01769065857	4.62650585175	si_iii	1206.5	0.0	
5.01769065857	4.66666650772	si_iii	1206.5	0.0	
5.01769065857	4.7068271637	si_iii	1206.5	0.0	
5.01769065857	4.74698781967	si_iii	1206.5	0.0	
5.01769065857	4.78714847565	si_iii	1206.5	0.0	
5.01769065857	4.82730913162	si_iii	1206.5	0.0	
5.01769065857	4.8674697876	si_iii	1206.5	0.0	
5.01769065857	4.90763044357	si_iii	1206.5	0.0	
5.01769065857	4.94779109955	si_iii	1206.5	0.0	
5.01769065857	4.98795175552	si_iii	1206.5	0.0	
5.01769065857	5.0281124115	si_iii	1206.5	0.0	
5.01769065857	5.06827306747	si_iii	1206.5	0.0	
5.01769065857	5.10843372345	si_iii	1206.5	0.0	
5.01769065857	5.14859437943	si_iii	1206.5	0.0	
5.01769065857	5.1887550354	si_iii	1206.5	0.0	
5.01769065857	5.22891569138	si_iii	1206.5	0.0	
5.01769065857	5.26907634735	si_iii	1206.5	0.0	
5.01769065857	5.30923700333	si_iii	1206.5	0.0	
5.01769065857	5.3493976593	si_iii	1206.5	0.0	
5.01769065857	5.38955831528	si_iii	1206.5	0.0	
5.01769065857	5.42971897125	si_iii	1206.5	0.0	
5.01769065857	5.46987962723	si_iii	1206.5	0.0	
5.01769065857	5.5100402832	si_iii	1206.5	0.0	
5.01769065857	5.55020093918	si_iii	1206.5	0.0	
5.01769065857	5.59036159515	si_iii	1206.5	0.0	
5.01769065857	5.63052225113	si_iii	1206.5	0.0	
5.01769065857	5.6706829071	si_iii	1206.5	0.0	
5.01769065857	5.71084356308	si_iii	1206.5	0.0	
5.01769065857	5.75100421906	si_iii	1206.5	0.0	
5.01769065857	5.79116487503	si_iii	1206.5	0.0	
5.01769065857	5.83132553101	si_iii	1206.5	0.0	
5.01769065857	5.87148571014	si_iii	1206.5	0.0	
5.01769065857	5.91164636612	si_iii	1206.5	0.0	
5.01769065857	5.95180702209	si_iii	1206.5	0.0	
5.01769065857	5.99196767807	si_iii	1206.5	0.0	
5.01769065857	6.03212833405	si_iii	1206.5	0.0	
5.01769065857	6.07228899002	si_iii	1206.5	0.0	
5.01769065857	6.112449646	si_iii	1206.5	0.0	
5.01769065857	6.15261030197	si_iii	1206.5	0.0	
5.01769065857	6.19277095795	si_iii	1206.5	0.0	
5.01769065857	6.23293161392	si_iii	1206.5	0.0	
5.01769065857	6.2730922699	si_iii	1206.5	0.0	
5.01769065857	6.31325292587	si_iii	1206.5	0.0	
5.01769065857	6.35341358185	si_iii	1206.5	0.0	
5.01769065857	6.39357423782	si_iii	1206.5	0.0	
5.01769065857	6.4337348938	si_iii	1206.5	0.0	
5.01769065857	6.47389554977	si_iii	1206.5	0.0	
5.01769065857	6.51405620575	si_iii	1206.5	0.0	
5.01769065857	6.55421686172	si_iii	1206.5	0.0	
5.01769065857	6.5943775177	si_iii	1206.5	0.0	
5.01769065857	6.63453817368	si_iii	1206.5	0.0	
5.01769065857	6.67469882965	si_iii	1206.5	0.0	
5.01769065857	6.71485948563	si_iii	1206.5	0.0	
5.01769065857	6.7550201416	si_iii	1206.5	0.0	
5.01769065857	6.79518079758	si_iii	1206.5	0.0	
5.01769065857	6.83534145355	si_iii	1206.5	0.0	
5.01769065857	6.87550210953	si_iii	1206.5	0.0	
5.01769065857	6.9156627655	si_iii	1206.5	0.0	
5.01769065857	6.95582342148	si_iii	1206.5	0.0	
5.01769065857	6.99598407745	si_iii	1206.5	0.0	
5.01769065857	7.03614473343	si_iii	1206.5	0.0	
5.01769065857	7.0763053894	si_iii	1206.5	0.0	
5.01769065857	7.11646604538	si_iii	1206.5	0.0	
5.01769065857	7.15662670135	si_iii	1206.5	0.0	
5.01769065857	7.19678735733	si_iii	1206.5	0.0	
5.01769065857	7.23694801331	si_iii	1206.5	0.0	
5.01769065857	7.27710866928	si_iii	1206.5	0.0	
5.01769065857	7.31726884842	si_iii	1206.5	0.0	
5.01769065857	7.35742950439	si_iii	1206.5	0.0	
5.01769065857	7.39759016037	si_iii	1206.5	0.0	
5.01769065857	7.43775081635	si_iii	1206.5	0.0	
5.01769065857	7.47791147232	si_iii	1206.5	0.0	
5.01769065857	7.5180721283	si_iii	1206.5	0.0	
5.01769065857	7.55823278427	si_iii	1206.5	0.0	
5.01769065857	7.59839344025	si_iii	1206.5	0.0	
5.01769065857	7.63855409622	si_iii	1206.5	0.0	
5.01769065857	7.6787147522	si_iii	1206.5	0.0	
5.01769065857	7.71887540817	si_iii	1206.5	0.0	
5.01769065857	7.75903606415	si_iii	1206.5	0.0	
5.01769065857	7.79919672012	si_iii	1206.5	0.0	
5.01769065857	7.8393573761	si_iii	1206.5	0.0	
5.01769065857	7.87951803207	si_iii	1206.5	0.0	
5.01769065857	7.91967868805	si_iii	1206.5	0.0	
5.01769065857	7.95983934402	si_iii	1206.5	0.0	
5.01769065857	8.0	si_iii	1206.5	0.0	
5.26464605331	-2.0	si_iii	1206.5	2.95431e-09	
5.26464605331	-1.95983934402	si_iii	1206.5	2.93686e-09	
5.26464605331	-1.91967868805	si_iii	1206.5	2.91705e-09	
5.26464605331	-1.87951803207	si_iii	1206.5	2.89455e-09	
5.26464605331	-1.8393573761	si_iii	1206.5	2.86895e-09	
5.26464605331	-1.79919683933	si_iii	1206.5	2.8398e-09	
5.26464605331	-1.75903618336	si_iii	1206.5	2.80657e-09	
5.26464605331	-1.71887552738	si_iii	1206.5	2.76868e-09	
5.26464605331	-1.67871487141	si_iii	1206.5	2.72547e-09	
5.26464605331	-1.63855421543	si_iii	1206.5	2.67623e-09	
5.26464605331	-1.59839355946	si_iii	1206.5	2.62017e-09	
5.26464605331	-1.55823290348	si_iii	1206.5	2.5565e-09	
5.26464605331	-1.51807224751	si_iii	1206.5	2.48437e-09	
5.26464605331	-1.47791159153	si_iii	1206.5	2.40301e-09	
5.26464605331	-1.43775105476	si_iii	1206.5	2.31174e-09	
5.26464605331	-1.39759039879	si_iii	1206.5	2.21003e-09	
5.26464605331	-1.35742974281	si_iii	1206.5	2.09768e-09	
5.26464605331	-1.31726908684	si_iii	1206.5	1.97485e-09	
5.26464605331	-1.27710843086	si_iii	1206.5	1.84219e-09	
5.26464605331	-1.23694777489	si_iii	1206.5	1.70095e-09	
5.26464605331	-1.19678711891	si_iii	1206.5	1.553e-09	
5.26464605331	-1.15662646294	si_iii	1206.5	1.40079e-09	
5.26464605331	-1.11646580696	si_iii	1206.5	1.24728e-09	
5.26464605331	-1.0763052702	si_iii	1206.5	1.09566e-09	
5.26464605331	-1.03614461422	si_iii	1206.5	9.49176e-10	
5.26464605331	-0.995983958244	si_iii	1206.5	8.10797e-10	
5.26464605331	-0.955823302269	si_iii	1206.5	6.82983e-10	
5.26464605331	-0.915662646294	si_iii	1206.5	5.67506e-10	
5.26464605331	-0.875501990318	si_iii	1206.5	4.65372e-10	
5.26464605331	-0.835341393948	si_iii	1206.5	3.76845e-10	
5.26464605331	-0.795180737972	si_iii	1206.5	3.01547e-10	
5.26464605331	-0.755020081997	si_iii	1206.5	2.38611e-10	
5.26464605331	-0.714859426022	si_iii	1206.5	1.86845e-10	
5.26464605331	-0.674698770046	si_iii	1206.5	1.44885e-10	
5.26464605331	-0.634538173676	si_iii	1206.5	1.11325e-10	
5.26464605331	-0.5943775177	si_iii	1206.5	8.48076e-11	
5.26464605331	-0.554216861725	si_iii	1206.5	6.40873e-11	
5.26464605331	-0.51405620575	si_iii	1206.5	4.80613e-11	
5.26464605331	-0.473895579576	si_iii	1206.5	3.57825e-11	
5.26464605331	-0.433734953403	si_iii	1206.5	2.6457e-11	
5.26464605331	-0.393574297428	si_iii	1206.5	1.94326e-11	
5.26464605331	-0.353413641453	si_iii	1206.5	1.41823e-11	
5.26464605331	-0.31325301528	si_iii	1206.5	1.02869e-11	
5.26464605331	-0.273092359304	si_iii	1206.5	7.41691e-12	
5.26464605331	-0.232931733131	si_iii	1206.5	5.31666e-12	
5.26464605331	-0.192771077156	si_iii	1206.5	3.78963e-12	
5.26464605331	-0.152610436082	si_iii	1206.5	2.68632e-12	
5.26464605331	-0.112449802458	si_iii	1206.5	1.89398e-12	
5.26464605331	-0.0722891539335	si_iii	1206.5	1.3283e-12	
5.26464605331	-0.0321285128593	si_iii	1206.5	9.26762e-13	
5.26464605331	0.00803212821484	si_iii	1206.5	6.43319e-13	
5.26464605331	0.048192769289	si_iii	1206.5	4.44329e-13	
5.26464605331	0.0883534103632	si_iii	1206.5	3.05373e-13	
5.26464605331	0.128514051437	si_iii	1206.5	2.08845e-13	
5.26464605331	0.168674692512	si_iii	1206.5	1.42135e-13	
5.26464605331	0.208835348487	si_iii	1206.5	9.6265e-14	
5.26464605331	0.248995989561	si_iii	1206.5	6.48826e-14	
5.26464605331	0.289156615734	si_iii	1206.5	4.35187e-14	
5.26464605331	0.329317271709	si_iii	1206.5	2.90469e-14	
5.26464605331	0.369477897882	si_iii	1206.5	1.92923e-14	
5.26464605331	0.409638553858	si_iii	1206.5	1.27498e-14	
5.26464605331	0.449799209833	si_iii	1206.5	8.38359e-15	
5.26464605331	0.489959836006	si_iii	1206.5	5.4845e-15	
5.26464605331	0.530120491982	si_iii	1206.5	3.56934e-15	
5.26464605331	0.570281147957	si_iii	1206.5	2.31073e-15	
5.26464605331	0.610441744328	si_iii	1206.5	1.48794e-15	
5.26464605331	0.650602400303	si_iii	1206.5	9.52927e-16	
5.26464605331	0.690763056278	si_iii	1206.5	6.06932e-16	
5.26464605331	0.730923712254	si_iii	1206.5	3.84411e-16	
5.26464605331	0.771084308624	si_iii	1206.5	2.42104e-16	
