temperature	xi	mg_ii	wavelength	opacity
2.0140182972	0.570281147957	mg_ii	2798.75	2.10022e-26	
2.0140182972	0.610441744328	mg_ii	2798.75	1.26318e-26	
2.0140182972	0.650602400303	mg_ii	2798.75	7.57046e-27	
2.0140182972	0.690763056278	mg_ii	2798.75	4.52055e-27	
2.0140182972	0.730923712254	mg_ii	2798.75	2.68915e-27	
2.0140182972	0.771084308624	mg_ii	2798.75	1.5934e-27	
2.0140182972	0.8112449646	mg_ii	2798.75	9.40223e-28	
2.0140182972	0.851405620575	mg_ii	2798.75	5.5241e-28	
2.0140182972	0.89156627655	mg_ii	2798.75	0.0	
2.0140182972	0.931726932526	mg_ii	2798.75	0.0	
2.0140182972	0.971887528896	mg_ii	2798.75	0.0	
2.0140182972	1.01204824448	mg_ii	2798.75	0.0	
2.0140182972	1.05220878124	mg_ii	2798.75	0.0	
2.0140182972	1.09236943722	mg_ii	2798.75	0.0	
2.0140182972	1.13253009319	mg_ii	2798.75	0.0	
2.0140182972	1.17269074917	mg_ii	2798.75	0.0	
2.0140182972	1.21285140514	mg_ii	2798.75	0.0	
2.0140182972	1.25301206112	mg_ii	2798.75	0.0	
2.0140182972	1.29317271709	mg_ii	2798.75	0.0	
2.0140182972	1.33333337307	mg_ii	2798.75	0.0	
2.0140182972	1.37349402905	mg_ii	2798.75	0.0	
2.0140182972	1.41365456581	mg_ii	2798.75	0.0	
2.0140182972	1.45381522179	mg_ii	2798.75	0.0	
2.0140182972	1.49397587776	mg_ii	2798.75	0.0	
2.0140182972	1.53413653374	mg_ii	2798.75	0.0	
2.0140182972	1.57429718971	mg_ii	2798.75	0.0	
2.0140182972	1.61445784569	mg_ii	2798.75	0.0	
2.0140182972	1.65461850166	mg_ii	2798.75	0.0	
2.0140182972	1.69477915764	mg_ii	2798.75	0.0	
2.0140182972	1.73493981361	mg_ii	2798.75	0.0	
2.0140182972	1.77510035038	mg_ii	2798.75	0.0	
2.0140182972	1.81526100636	mg_ii	2798.75	0.0	
2.0140182972	1.85542166233	mg_ii	2798.75	0.0	
2.0140182972	1.89558231831	mg_ii	2798.75	0.0	
2.0140182972	1.93574297428	mg_ii	2798.75	0.0	
2.0140182972	1.97590363026	mg_ii	2798.75	0.0	
2.0140182972	2.01606416702	mg_ii	2798.75	0.0	
2.0140182972	2.056224823	mg_ii	2798.75	0.0	
2.0140182972	2.09638547897	mg_ii	2798.75	0.0	
2.0140182972	2.13654613495	mg_ii	2798.75	0.0	
2.0140182972	2.17670679092	mg_ii	2798.75	0.0	
2.0140182972	2.2168674469	mg_ii	2798.75	0.0	
2.0140182972	2.25702810287	mg_ii	2798.75	0.0	
2.0140182972	2.29718875885	mg_ii	2798.75	0.0	
2.0140182972	2.33734941483	mg_ii	2798.75	0.0	
2.0140182972	2.3775100708	mg_ii	2798.75	0.0	
2.0140182972	2.41767072678	mg_ii	2798.75	0.0	
2.0140182972	2.45783138275	mg_ii	2798.75	0.0	
2.0140182972	2.49799203873	mg_ii	2798.75	0.0	
2.0140182972	2.5381526947	mg_ii	2798.75	0.0	
2.0140182972	2.57831335068	mg_ii	2798.75	0.0	
2.0140182972	2.61847400665	mg_ii	2798.75	0.0	
2.0140182972	2.65863442421	mg_ii	2798.75	0.0	
2.0140182972	2.69879508018	mg_ii	2798.75	0.0	
2.0140182972	2.73895573616	mg_ii	2798.75	0.0	
2.0140182972	2.77911639214	mg_ii	2798.75	0.0	
2.0140182972	2.81927704811	mg_ii	2798.75	0.0	
2.0140182972	2.85943770409	mg_ii	2798.75	0.0	
2.0140182972	2.89959836006	mg_ii	2798.75	0.0	
2.0140182972	2.93975901604	mg_ii	2798.75	0.0	
2.0140182972	2.97991967201	mg_ii	2798.75	0.0	
2.0140182972	3.02008032799	mg_ii	2798.75	0.0	
2.0140182972	3.06024098396	mg_ii	2798.75	0.0	
2.0140182972	3.10040163994	mg_ii	2798.75	0.0	
2.0140182972	3.14056229591	mg_ii	2798.75	0.0	
2.0140182972	3.18072295189	mg_ii	2798.75	0.0	
2.0140182972	3.22088360786	mg_ii	2798.75	0.0	
2.0140182972	3.26104426384	mg_ii	2798.75	0.0	
2.0140182972	3.30120491982	mg_ii	2798.75	0.0	
2.0140182972	3.34136557579	mg_ii	2798.75	0.0	
2.0140182972	3.38152599335	mg_ii	2798.75	0.0	
2.0140182972	3.42168664932	mg_ii	2798.75	0.0	
2.0140182972	3.4618473053	mg_ii	2798.75	0.0	
2.0140182972	3.50200796127	mg_ii	2798.75	0.0	
2.0140182972	3.54216861725	mg_ii	2798.75	0.0	
2.0140182972	3.58232927322	mg_ii	2798.75	0.0	
2.0140182972	3.6224899292	mg_ii	2798.75	0.0	
2.0140182972	3.66265058517	mg_ii	2798.75	0.0	
2.0140182972	3.70281124115	mg_ii	2798.75	0.0	
2.0140182972	3.74297189713	mg_ii	2798.75	0.0	
2.0140182972	3.7831325531	mg_ii	2798.75	0.0	
2.0140182972	3.82329320908	mg_ii	2798.75	0.0	
2.0140182972	3.86345386505	mg_ii	2798.75	0.0	
2.0140182972	3.90361452103	mg_ii	2798.75	0.0	
2.0140182972	3.943775177	mg_ii	2798.75	0.0	
2.0140182972	3.98393583298	mg_ii	2798.75	0.0	
2.0140182972	4.02409648895	mg_ii	2798.75	0.0	
2.0140182972	4.06425714493	mg_ii	2798.75	0.0	
2.0140182972	4.1044178009	mg_ii	2798.75	0.0	
2.0140182972	4.14457845688	mg_ii	2798.75	0.0	
2.0140182972	4.18473911285	mg_ii	2798.75	0.0	
2.0140182972	4.22489976883	mg_ii	2798.75	0.0	
2.0140182972	4.2650604248	mg_ii	2798.75	0.0	
2.0140182972	4.30522108078	mg_ii	2798.75	0.0	
2.0140182972	4.34538173676	mg_ii	2798.75	0.0	
2.0140182972	4.38554239273	mg_ii	2798.75	0.0	
2.0140182972	4.42570304871	mg_ii	2798.75	0.0	
2.0140182972	4.46586322784	mg_ii	2798.75	0.0	
2.0140182972	4.50602388382	mg_ii	2798.75	0.0	
2.0140182972	4.54618453979	mg_ii	2798.75	0.0	
2.0140182972	4.58634519577	mg_ii	2798.75	0.0	
2.0140182972	4.62650585175	mg_ii	2798.75	0.0	
2.0140182972	4.66666650772	mg_ii	2798.75	0.0	
2.0140182972	4.7068271637	mg_ii	2798.75	0.0	
2.0140182972	4.74698781967	mg_ii	2798.75	0.0	
2.0140182972	4.78714847565	mg_ii	2798.75	0.0	
2.0140182972	4.82730913162	mg_ii	2798.75	0.0	
2.0140182972	4.8674697876	mg_ii	2798.75	0.0	
2.0140182972	4.90763044357	mg_ii	2798.75	0.0	
2.0140182972	4.94779109955	mg_ii	2798.75	0.0	
2.0140182972	4.98795175552	mg_ii	2798.75	0.0	
2.0140182972	5.0281124115	mg_ii	2798.75	0.0	
2.0140182972	5.06827306747	mg_ii	2798.75	0.0	
2.0140182972	5.10843372345	mg_ii	2798.75	0.0	
2.0140182972	5.14859437943	mg_ii	2798.75	0.0	
2.0140182972	5.1887550354	mg_ii	2798.75	0.0	
2.0140182972	5.22891569138	mg_ii	2798.75	0.0	
2.0140182972	5.26907634735	mg_ii	2798.75	0.0	
2.0140182972	5.30923700333	mg_ii	2798.75	0.0	
2.0140182972	5.3493976593	mg_ii	2798.75	0.0	
2.0140182972	5.38955831528	mg_ii	2798.75	0.0	
2.0140182972	5.42971897125	mg_ii	2798.75	0.0	
2.0140182972	5.46987962723	mg_ii	2798.75	0.0	
2.0140182972	5.5100402832	mg_ii	2798.75	0.0	
2.0140182972	5.55020093918	mg_ii	2798.75	0.0	
2.0140182972	5.59036159515	mg_ii	2798.75	0.0	
2.0140182972	5.63052225113	mg_ii	2798.75	0.0	
2.0140182972	5.6706829071	mg_ii	2798.75	0.0	
2.0140182972	5.71084356308	mg_ii	2798.75	0.0	
2.0140182972	5.75100421906	mg_ii	2798.75	0.0	
2.0140182972	5.79116487503	mg_ii	2798.75	0.0	
2.0140182972	5.83132553101	mg_ii	2798.75	0.0	
2.0140182972	5.87148571014	mg_ii	2798.75	0.0	
2.0140182972	5.91164636612	mg_ii	2798.75	0.0	
2.0140182972	5.95180702209	mg_ii	2798.75	0.0	
2.0140182972	5.99196767807	mg_ii	2798.75	0.0	
2.0140182972	6.03212833405	mg_ii	2798.75	0.0	
2.0140182972	6.07228899002	mg_ii	2798.75	0.0	
2.0140182972	6.112449646	mg_ii	2798.75	0.0	
2.0140182972	6.15261030197	mg_ii	2798.75	0.0	
2.0140182972	6.19277095795	mg_ii	2798.75	0.0	
2.0140182972	6.23293161392	mg_ii	2798.75	0.0	
2.0140182972	6.2730922699	mg_ii	2798.75	0.0	
2.0140182972	6.31325292587	mg_ii	2798.75	0.0	
2.0140182972	6.35341358185	mg_ii	2798.75	0.0	
2.0140182972	6.39357423782	mg_ii	2798.75	0.0	
2.0140182972	6.4337348938	mg_ii	2798.75	0.0	
2.0140182972	6.47389554977	mg_ii	2798.75	0.0	
2.0140182972	6.51405620575	mg_ii	2798.75	0.0	
2.0140182972	6.55421686172	mg_ii	2798.75	0.0	
2.0140182972	6.5943775177	mg_ii	2798.75	0.0	
2.0140182972	6.63453817368	mg_ii	2798.75	0.0	
2.0140182972	6.67469882965	mg_ii	2798.75	0.0	
2.0140182972	6.71485948563	mg_ii	2798.75	0.0	
2.0140182972	6.7550201416	mg_ii	2798.75	0.0	
2.0140182972	6.79518079758	mg_ii	2798.75	0.0	
2.0140182972	6.83534145355	mg_ii	2798.75	0.0	
2.0140182972	6.87550210953	mg_ii	2798.75	0.0	
2.0140182972	6.9156627655	mg_ii	2798.75	0.0	
2.0140182972	6.95582342148	mg_ii	2798.75	0.0	
2.0140182972	6.99598407745	mg_ii	2798.75	0.0	
2.0140182972	7.03614473343	mg_ii	2798.75	0.0	
2.0140182972	7.0763053894	mg_ii	2798.75	0.0	
2.0140182972	7.11646604538	mg_ii	2798.75	0.0	
2.0140182972	7.15662670135	mg_ii	2798.75	0.0	
2.0140182972	7.19678735733	mg_ii	2798.75	0.0	
2.0140182972	7.23694801331	mg_ii	2798.75	0.0	
2.0140182972	7.27710866928	mg_ii	2798.75	0.0	
2.0140182972	7.31726884842	mg_ii	2798.75	0.0	
2.0140182972	7.35742950439	mg_ii	2798.75	0.0	
2.0140182972	7.39759016037	mg_ii	2798.75	0.0	
2.0140182972	7.43775081635	mg_ii	2798.75	0.0	
2.0140182972	7.47791147232	mg_ii	2798.75	0.0	
2.0140182972	7.5180721283	mg_ii	2798.75	0.0	
2.0140182972	7.55823278427	mg_ii	2798.75	0.0	
2.0140182972	7.59839344025	mg_ii	2798.75	0.0	
2.0140182972	7.63855409622	mg_ii	2798.75	0.0	
2.0140182972	7.6787147522	mg_ii	2798.75	0.0	
2.0140182972	7.71887540817	mg_ii	2798.75	0.0	
2.0140182972	7.75903606415	mg_ii	2798.75	0.0	
2.0140182972	7.79919672012	mg_ii	2798.75	0.0	
2.0140182972	7.8393573761	mg_ii	2798.75	0.0	
2.0140182972	7.87951803207	mg_ii	2798.75	0.0	
2.0140182972	7.91967868805	mg_ii	2798.75	0.0	
2.0140182972	7.95983934402	mg_ii	2798.75	0.0	
2.0140182972	8.0	mg_ii	2798.75	0.0	
2.11314201355	-2.0	mg_ii	2798.75	1.74152e-18	
2.11314201355	-1.95983934402	mg_ii	2798.75	1.64936e-18	
2.11314201355	-1.91967868805	mg_ii	2798.75	1.55815e-18	
2.11314201355	-1.87951803207	mg_ii	2798.75	1.46822e-18	
2.11314201355	-1.8393573761	mg_ii	2798.75	1.37985e-18	
2.11314201355	-1.79919683933	mg_ii	2798.75	1.2933e-18	
2.11314201355	-1.75903618336	mg_ii	2798.75	1.20882e-18	
2.11314201355	-1.71887552738	mg_ii	2798.75	1.12659e-18	
2.11314201355	-1.67871487141	mg_ii	2798.75	1.04679e-18	
2.11314201355	-1.63855421543	mg_ii	2798.75	9.69534e-19	
2.11314201355	-1.59839355946	mg_ii	2798.75	8.94938e-19	
2.11314201355	-1.55823290348	mg_ii	2798.75	8.23071e-19	
2.11314201355	-1.51807224751	mg_ii	2798.75	7.53983e-19	
2.11314201355	-1.47791159153	mg_ii	2798.75	6.87708e-19	
2.11314201355	-1.43775105476	mg_ii	2798.75	6.24267e-19	
2.11314201355	-1.39759039879	mg_ii	2798.75	5.63679e-19	
2.11314201355	-1.35742974281	mg_ii	2798.75	5.05965e-19	
2.11314201355	-1.31726908684	mg_ii	2798.75	4.51159e-19	
2.11314201355	-1.27710843086	mg_ii	2798.75	3.99309e-19	
2.11314201355	-1.23694777489	mg_ii	2798.75	3.50487e-19	
2.11314201355	-1.19678711891	mg_ii	2798.75	3.04785e-19	
2.11314201355	-1.15662646294	mg_ii	2798.75	2.62318e-19	
2.11314201355	-1.11646580696	mg_ii	2798.75	2.23209e-19	
2.11314201355	-1.0763052702	mg_ii	2798.75	1.87582e-19	
2.11314201355	-1.03614461422	mg_ii	2798.75	1.55538e-19	
2.11314201355	-0.995983958244	mg_ii	2798.75	1.27135e-19	
2.11314201355	-0.955823302269	mg_ii	2798.75	1.02371e-19	
2.11314201355	-0.915662646294	mg_ii	2798.75	8.11645e-20	
2.11314201355	-0.875501990318	mg_ii	2798.75	6.33475e-20	
2.11314201355	-0.835341393948	mg_ii	2798.75	4.86729e-20	
2.11314201355	-0.795180737972	mg_ii	2798.75	3.68274e-20	
2.11314201355	-0.755020081997	mg_ii	2798.75	2.74544e-20	
2.11314201355	-0.714859426022	mg_ii	2798.75	2.01801e-20	
2.11314201355	-0.674698770046	mg_ii	2798.75	1.46377e-20	
2.11314201355	-0.634538173676	mg_ii	2798.75	1.04872e-20	
2.11314201355	-0.5943775177	mg_ii	2798.75	7.42846e-21	
2.11314201355	-0.554216861725	mg_ii	2798.75	5.20695e-21	
2.11314201355	-0.51405620575	mg_ii	2798.75	3.61481e-21	
2.11314201355	-0.473895579576	mg_ii	2798.75	2.48737e-21	
2.11314201355	-0.433734953403	mg_ii	2798.75	1.69762e-21	
2.11314201355	-0.393574297428	mg_ii	2798.75	1.14982e-21	
2.11314201355	-0.353413641453	mg_ii	2798.75	7.73243e-22	
2.11314201355	-0.31325301528	mg_ii	2798.75	5.16487e-22	
2.11314201355	-0.273092359304	mg_ii	2798.75	3.42757e-22	
2.11314201355	-0.232931733131	mg_ii	2798.75	2.26048e-22	
2.11314201355	-0.192771077156	mg_ii	2798.75	1.48175e-22	
2.11314201355	-0.152610436082	mg_ii	2798.75	9.6556e-23	
2.11314201355	-0.112449802458	mg_ii	2798.75	6.25559e-23	
2.11314201355	-0.0722891539335	mg_ii	2798.75	4.0299e-23	
2.11314201355	-0.0321285128593	mg_ii	2798.75	2.58176e-23	
2.11314201355	0.00803212821484	mg_ii	2798.75	1.64511e-23	
2.11314201355	0.048192769289	mg_ii	2798.75	1.04283e-23	
2.11314201355	0.0883534103632	mg_ii	2798.75	6.57718e-24	
2.11314201355	0.128514051437	mg_ii	2798.75	4.12821e-24	
2.11314201355	0.168674692512	mg_ii	2798.75	2.57914e-24	
2.11314201355	0.208835348487	mg_ii	2798.75	1.60424e-24	
2.11314201355	0.248995989561	mg_ii	2798.75	9.93668e-25	
2.11314201355	0.289156615734	mg_ii	2798.75	6.13021e-25	
2.11314201355	0.329317271709	mg_ii	2798.75	3.76749e-25	
2.11314201355	0.369477897882	mg_ii	2798.75	2.30698e-25	
2.11314201355	0.409638553858	mg_ii	2798.75	1.40768e-25	
2.11314201355	0.449799209833	mg_ii	2798.75	8.56008e-26	
2.11314201355	0.489959836006	mg_ii	2798.75	5.18792e-26	
2.11314201355	0.530120491982	mg_ii	2798.75	3.13374e-26	
2.11314201355	0.570281147957	mg_ii	2798.75	1.88661e-26	
2.11314201355	0.610441744328	mg_ii	2798.75	1.13196e-26	
2.11314201355	0.650602400303	mg_ii	2798.75	6.76828e-27	
2.11314201355	0.690763056278	mg_ii	2798.75	4.03251e-27	
2.11314201355	0.730923712254	mg_ii	2798.75	2.39366e-27	
2.11314201355	0.771084308624	mg_ii	2798.75	1.41536e-27	
2.11314201355	0.8112449646	mg_ii	2798.75	8.33498e-28	
2.11314201355	0.851405620575	mg_ii	2798.75	4.88761e-28	
2.11314201355	0.89156627655	mg_ii	2798.75	0.0	
2.11314201355	0.931726932526	mg_ii	2798.75	0.0	
2.11314201355	0.971887528896	mg_ii	2798.75	0.0	
2.11314201355	1.01204824448	mg_ii	2798.75	0.0	
2.11314201355	1.05220878124	mg_ii	2798.75	0.0	
2.11314201355	1.09236943722	mg_ii	2798.75	0.0	
2.11314201355	1.13253009319	mg_ii	2798.75	0.0	
2.11314201355	1.17269074917	mg_ii	2798.75	0.0	
2.11314201355	1.21285140514	mg_ii	2798.75	0.0	
2.11314201355	1.25301206112	mg_ii	2798.75	0.0	
2.11314201355	1.29317271709	mg_ii	2798.75	0.0	
2.11314201355	1.33333337307	mg_ii	2798.75	0.0	
2.11314201355	1.37349402905	mg_ii	2798.75	0.0	
2.11314201355	1.41365456581	mg_ii	2798.75	0.0	
2.11314201355	1.45381522179	mg_ii	2798.75	0.0	
2.11314201355	1.49397587776	mg_ii	2798.75	0.0	
2.11314201355	1.53413653374	mg_ii	2798.75	0.0	
2.11314201355	1.57429718971	mg_ii	2798.75	0.0	
2.11314201355	1.61445784569	mg_ii	2798.75	0.0	
2.11314201355	1.65461850166	mg_ii	2798.75	0.0	
2.11314201355	1.69477915764	mg_ii	2798.75	0.0	
2.11314201355	1.73493981361	mg_ii	2798.75	0.0	
2.11314201355	1.77510035038	mg_ii	2798.75	0.0	
2.11314201355	1.81526100636	mg_ii	2798.75	0.0	
2.11314201355	1.85542166233	mg_ii	2798.75	0.0	
2.11314201355	1.89558231831	mg_ii	2798.75	0.0	
2.11314201355	1.93574297428	mg_ii	2798.75	0.0	
2.11314201355	1.97590363026	mg_ii	2798.75	0.0	
2.11314201355	2.01606416702	mg_ii	2798.75	0.0	
2.11314201355	2.056224823	mg_ii	2798.75	0.0	
2.11314201355	2.09638547897	mg_ii	2798.75	0.0	
2.11314201355	2.13654613495	mg_ii	2798.75	0.0	
2.11314201355	2.17670679092	mg_ii	2798.75	0.0	
2.11314201355	2.2168674469	mg_ii	2798.75	0.0	
2.11314201355	2.25702810287	mg_ii	2798.75	0.0	
2.11314201355	2.29718875885	mg_ii	2798.75	0.0	
2.11314201355	2.33734941483	mg_ii	2798.75	0.0	
2.11314201355	2.3775100708	mg_ii	2798.75	0.0	
2.11314201355	2.41767072678	mg_ii	2798.75	0.0	
2.11314201355	2.45783138275	mg_ii	2798.75	0.0	
2.11314201355	2.49799203873	mg_ii	2798.75	0.0	
2.11314201355	2.5381526947	mg_ii	2798.75	0.0	
2.11314201355	2.57831335068	mg_ii	2798.75	0.0	
2.11314201355	2.61847400665	mg_ii	2798.75	0.0	
2.11314201355	2.65863442421	mg_ii	2798.75	0.0	
2.11314201355	2.69879508018	mg_ii	2798.75	0.0	
2.11314201355	2.73895573616	mg_ii	2798.75	0.0	
2.11314201355	2.77911639214	mg_ii	2798.75	0.0	
2.11314201355	2.81927704811	mg_ii	2798.75	0.0	
2.11314201355	2.85943770409	mg_ii	2798.75	0.0	
2.11314201355	2.89959836006	mg_ii	2798.75	0.0	
2.11314201355	2.93975901604	mg_ii	2798.75	0.0	
2.11314201355	2.97991967201	mg_ii	2798.75	0.0	
2.11314201355	3.02008032799	mg_ii	2798.75	0.0	
2.11314201355	3.06024098396	mg_ii	2798.75	0.0	
2.11314201355	3.10040163994	mg_ii	2798.75	0.0	
2.11314201355	3.14056229591	mg_ii	2798.75	0.0	
2.11314201355	3.18072295189	mg_ii	2798.75	0.0	
2.11314201355	3.22088360786	mg_ii	2798.75	0.0	
2.11314201355	3.26104426384	mg_ii	2798.75	0.0	
2.11314201355	3.30120491982	mg_ii	2798.75	0.0	
2.11314201355	3.34136557579	mg_ii	2798.75	0.0	
2.11314201355	3.38152599335	mg_ii	2798.75	0.0	
2.11314201355	3.42168664932	mg_ii	2798.75	0.0	
2.11314201355	3.4618473053	mg_ii	2798.75	0.0	
2.11314201355	3.50200796127	mg_ii	2798.75	0.0	
2.11314201355	3.54216861725	mg_ii	2798.75	0.0	
2.11314201355	3.58232927322	mg_ii	2798.75	0.0	
2.11314201355	3.6224899292	mg_ii	2798.75	0.0	
2.11314201355	3.66265058517	mg_ii	2798.75	0.0	
2.11314201355	3.70281124115	mg_ii	2798.75	0.0	
2.11314201355	3.74297189713	mg_ii	2798.75	0.0	
2.11314201355	3.7831325531	mg_ii	2798.75	0.0	
2.11314201355	3.82329320908	mg_ii	2798.75	0.0	
2.11314201355	3.86345386505	mg_ii	2798.75	0.0	
2.11314201355	3.90361452103	mg_ii	2798.75	0.0	
2.11314201355	3.943775177	mg_ii	2798.75	0.0	
2.11314201355	3.98393583298	mg_ii	2798.75	0.0	
2.11314201355	4.02409648895	mg_ii	2798.75	0.0	
2.11314201355	4.06425714493	mg_ii	2798.75	0.0	
2.11314201355	4.1044178009	mg_ii	2798.75	0.0	
2.11314201355	4.14457845688	mg_ii	2798.75	0.0	
2.11314201355	4.18473911285	mg_ii	2798.75	0.0	
2.11314201355	4.22489976883	mg_ii	2798.75	0.0	
2.11314201355	4.2650604248	mg_ii	2798.75	0.0	
2.11314201355	4.30522108078	mg_ii	2798.75	0.0	
2.11314201355	4.34538173676	mg_ii	2798.75	0.0	
2.11314201355	4.38554239273	mg_ii	2798.75	0.0	
2.11314201355	4.42570304871	mg_ii	2798.75	0.0	
2.11314201355	4.46586322784	mg_ii	2798.75	0.0	
2.11314201355	4.50602388382	mg_ii	2798.75	0.0	
2.11314201355	4.54618453979	mg_ii	2798.75	0.0	
2.11314201355	4.58634519577	mg_ii	2798.75	0.0	
2.11314201355	4.62650585175	mg_ii	2798.75	0.0	
2.11314201355	4.66666650772	mg_ii	2798.75	0.0	
2.11314201355	4.7068271637	mg_ii	2798.75	0.0	
2.11314201355	4.74698781967	mg_ii	2798.75	0.0	
2.11314201355	4.78714847565	mg_ii	2798.75	0.0	
2.11314201355	4.82730913162	mg_ii	2798.75	0.0	
2.11314201355	4.8674697876	mg_ii	2798.75	0.0	
2.11314201355	4.90763044357	mg_ii	2798.75	0.0	
2.11314201355	4.94779109955	mg_ii	2798.75	0.0	
2.11314201355	4.98795175552	mg_ii	2798.75	0.0	
2.11314201355	5.0281124115	mg_ii	2798.75	0.0	
2.11314201355	5.06827306747	mg_ii	2798.75	0.0	
2.11314201355	5.10843372345	mg_ii	2798.75	0.0	
2.11314201355	5.14859437943	mg_ii	2798.75	0.0	
2.11314201355	5.1887550354	mg_ii	2798.75	0.0	
2.11314201355	5.22891569138	mg_ii	2798.75	0.0	
2.11314201355	5.26907634735	mg_ii	2798.75	0.0	
2.11314201355	5.30923700333	mg_ii	2798.75	0.0	
2.11314201355	5.3493976593	mg_ii	2798.75	0.0	
2.11314201355	5.38955831528	mg_ii	2798.75	0.0	
2.11314201355	5.42971897125	mg_ii	2798.75	0.0	
2.11314201355	5.46987962723	mg_ii	2798.75	0.0	
2.11314201355	5.5100402832	mg_ii	2798.75	0.0	
2.11314201355	5.55020093918	mg_ii	2798.75	0.0	
2.11314201355	5.59036159515	mg_ii	2798.75	0.0	
2.11314201355	5.63052225113	mg_ii	2798.75	0.0	
2.11314201355	5.6706829071	mg_ii	2798.75	0.0	
2.11314201355	5.71084356308	mg_ii	2798.75	0.0	
2.11314201355	5.75100421906	mg_ii	2798.75	0.0	
2.11314201355	5.79116487503	mg_ii	2798.75	0.0	
2.11314201355	5.83132553101	mg_ii	2798.75	0.0	
2.11314201355	5.87148571014	mg_ii	2798.75	0.0	
2.11314201355	5.91164636612	mg_ii	2798.75	0.0	
2.11314201355	5.95180702209	mg_ii	2798.75	0.0	
2.11314201355	5.99196767807	mg_ii	2798.75	0.0	
2.11314201355	6.03212833405	mg_ii	2798.75	0.0	
2.11314201355	6.07228899002	mg_ii	2798.75	0.0	
2.11314201355	6.112449646	mg_ii	2798.75	0.0	
2.11314201355	6.15261030197	mg_ii	2798.75	0.0	
2.11314201355	6.19277095795	mg_ii	2798.75	0.0	
2.11314201355	6.23293161392	mg_ii	2798.75	0.0	
2.11314201355	6.2730922699	mg_ii	2798.75	0.0	
2.11314201355	6.31325292587	mg_ii	2798.75	0.0	
2.11314201355	6.35341358185	mg_ii	2798.75	0.0	
2.11314201355	6.39357423782	mg_ii	2798.75	0.0	
2.11314201355	6.4337348938	mg_ii	2798.75	0.0	
2.11314201355	6.47389554977	mg_ii	2798.75	0.0	
2.11314201355	6.51405620575	mg_ii	2798.75	0.0	
2.11314201355	6.55421686172	mg_ii	2798.75	0.0	
2.11314201355	6.5943775177	mg_ii	2798.75	0.0	
2.11314201355	6.63453817368	mg_ii	2798.75	0.0	
2.11314201355	6.67469882965	mg_ii	2798.75	0.0	
2.11314201355	6.71485948563	mg_ii	2798.75	0.0	
2.11314201355	6.7550201416	mg_ii	2798.75	0.0	
2.11314201355	6.79518079758	mg_ii	2798.75	0.0	
2.11314201355	6.83534145355	mg_ii	2798.75	0.0	
2.11314201355	6.87550210953	mg_ii	2798.75	0.0	
2.11314201355	6.9156627655	mg_ii	2798.75	0.0	
2.11314201355	6.95582342148	mg_ii	2798.75	0.0	
2.11314201355	6.99598407745	mg_ii	2798.75	0.0	
2.11314201355	7.03614473343	mg_ii	2798.75	0.0	
2.11314201355	7.0763053894	mg_ii	2798.75	0.0	
2.11314201355	7.11646604538	mg_ii	2798.75	0.0	
2.11314201355	7.15662670135	mg_ii	2798.75	0.0	
2.11314201355	7.19678735733	mg_ii	2798.75	0.0	
2.11314201355	7.23694801331	mg_ii	2798.75	0.0	
2.11314201355	7.27710866928	mg_ii	2798.75	0.0	
2.11314201355	7.31726884842	mg_ii	2798.75	0.0	
2.11314201355	7.35742950439	mg_ii	2798.75	0.0	
2.11314201355	7.39759016037	mg_ii	2798.75	0.0	
2.11314201355	7.43775081635	mg_ii	2798.75	0.0	
2.11314201355	7.47791147232	mg_ii	2798.75	0.0	
2.11314201355	7.5180721283	mg_ii	2798.75	0.0	
2.11314201355	7.55823278427	mg_ii	2798.75	0.0	
2.11314201355	7.59839344025	mg_ii	2798.75	0.0	
2.11314201355	7.63855409622	mg_ii	2798.75	0.0	
2.11314201355	7.6787147522	mg_ii	2798.75	0.0	
2.11314201355	7.71887540817	mg_ii	2798.75	0.0	
2.11314201355	7.75903606415	mg_ii	2798.75	0.0	
2.11314201355	7.79919672012	mg_ii	2798.75	0.0	
2.11314201355	7.8393573761	mg_ii	2798.75	0.0	
2.11314201355	7.87951803207	mg_ii	2798.75	0.0	
2.11314201355	7.91967868805	mg_ii	2798.75	0.0	
2.11314201355	7.95983934402	mg_ii	2798.75	0.0	
2.11314201355	8.0	mg_ii	2798.75	0.0	
2.21714425087	-2.0	mg_ii	2798.75	1.50352e-18	
2.21714425087	-1.95983934402	mg_ii	2798.75	1.4351e-18	
2.21714425087	-1.91967868805	mg_ii	2798.75	1.36625e-18	
2.21714425087	-1.87951803207	mg_ii	2798.75	1.29724e-18	
2.21714425087	-1.8393573761	mg_ii	2798.75	1.22832e-18	
2.21714425087	-1.79919683933	mg_ii	2798.75	1.15973e-18	
2.21714425087	-1.75903618336	mg_ii	2798.75	1.09171e-18	
2.21714425087	-1.71887552738	mg_ii	2798.75	1.02448e-18	
2.21714425087	-1.67871487141	mg_ii	2798.75	9.58243e-19	
2.21714425087	-1.63855421543	mg_ii	2798.75	8.93185e-19	
2.21714425087	-1.59839355946	mg_ii	2798.75	8.29474e-19	
2.21714425087	-1.55823290348	mg_ii	2798.75	7.67257e-19	
2.21714425087	-1.51807224751	mg_ii	2798.75	7.06668e-19	
2.21714425087	-1.47791159153	mg_ii	2798.75	6.47828e-19	
2.21714425087	-1.43775105476	mg_ii	2798.75	5.90847e-19	
