temperature	xi	s_iv	wavelength	opacity
0.524608492851	6.95582342148	s_iv	1062.66	0.0	
0.524608492851	6.99598407745	s_iv	1062.66	0.0	
0.524608492851	7.03614473343	s_iv	1062.66	0.0	
0.524608492851	7.0763053894	s_iv	1062.66	0.0	
0.524608492851	7.11646604538	s_iv	1062.66	0.0	
0.524608492851	7.15662670135	s_iv	1062.66	0.0	
0.524608492851	7.19678735733	s_iv	1062.66	0.0	
0.524608492851	7.23694801331	s_iv	1062.66	0.0	
0.524608492851	7.27710866928	s_iv	1062.66	0.0	
0.524608492851	7.31726884842	s_iv	1062.66	0.0	
0.524608492851	7.35742950439	s_iv	1062.66	0.0	
0.524608492851	7.39759016037	s_iv	1062.66	0.0	
0.524608492851	7.43775081635	s_iv	1062.66	0.0	
0.524608492851	7.47791147232	s_iv	1062.66	0.0	
0.524608492851	7.5180721283	s_iv	1062.66	0.0	
0.524608492851	7.55823278427	s_iv	1062.66	0.0	
0.524608492851	7.59839344025	s_iv	1062.66	0.0	
0.524608492851	7.63855409622	s_iv	1062.66	0.0	
0.524608492851	7.6787147522	s_iv	1062.66	0.0	
0.524608492851	7.71887540817	s_iv	1062.66	0.0	
0.524608492851	7.75903606415	s_iv	1062.66	0.0	
0.524608492851	7.79919672012	s_iv	1062.66	0.0	
0.524608492851	7.8393573761	s_iv	1062.66	0.0	
0.524608492851	7.87951803207	s_iv	1062.66	0.0	
0.524608492851	7.91967868805	s_iv	1062.66	0.0	
0.524608492851	7.95983934402	s_iv	1062.66	0.0	
0.524608492851	8.0	s_iv	1062.66	0.0	
0.55042809248	-2.0	s_iv	1062.66	5.893e-11	
0.55042809248	-1.95983934402	s_iv	1062.66	6.2408e-11	
0.55042809248	-1.91967868805	s_iv	1062.66	6.58546e-11	
0.55042809248	-1.87951803207	s_iv	1062.66	6.92499e-11	
0.55042809248	-1.8393573761	s_iv	1062.66	7.25725e-11	
0.55042809248	-1.79919683933	s_iv	1062.66	7.5802e-11	
0.55042809248	-1.75903618336	s_iv	1062.66	7.89187e-11	
0.55042809248	-1.71887552738	s_iv	1062.66	8.19032e-11	
0.55042809248	-1.67871487141	s_iv	1062.66	8.47366e-11	
0.55042809248	-1.63855421543	s_iv	1062.66	8.74001e-11	
0.55042809248	-1.59839355946	s_iv	1062.66	8.98752e-11	
0.55042809248	-1.55823290348	s_iv	1062.66	9.21433e-11	
0.55042809248	-1.51807224751	s_iv	1062.66	9.41851e-11	
0.55042809248	-1.47791159153	s_iv	1062.66	9.59815e-11	
0.55042809248	-1.43775105476	s_iv	1062.66	9.75121e-11	
0.55042809248	-1.39759039879	s_iv	1062.66	9.87559e-11	
0.55042809248	-1.35742974281	s_iv	1062.66	9.96911e-11	
0.55042809248	-1.31726908684	s_iv	1062.66	1.00296e-10	
0.55042809248	-1.27710843086	s_iv	1062.66	1.00546e-10	
0.55042809248	-1.23694777489	s_iv	1062.66	1.0042e-10	
0.55042809248	-1.19678711891	s_iv	1062.66	9.98966e-11	
0.55042809248	-1.15662646294	s_iv	1062.66	9.89552e-11	
0.55042809248	-1.11646580696	s_iv	1062.66	9.75792e-11	
0.55042809248	-1.0763052702	s_iv	1062.66	9.57562e-11	
0.55042809248	-1.03614461422	s_iv	1062.66	9.34796e-11	
0.55042809248	-0.995983958244	s_iv	1062.66	9.07499e-11	
0.55042809248	-0.955823302269	s_iv	1062.66	8.7577e-11	
0.55042809248	-0.915662646294	s_iv	1062.66	8.39793e-11	
0.55042809248	-0.875501990318	s_iv	1062.66	7.99868e-11	
0.55042809248	-0.835341393948	s_iv	1062.66	7.56393e-11	
0.55042809248	-0.795180737972	s_iv	1062.66	7.09874e-11	
0.55042809248	-0.755020081997	s_iv	1062.66	6.60917e-11	
0.55042809248	-0.714859426022	s_iv	1062.66	6.10199e-11	
0.55042809248	-0.674698770046	s_iv	1062.66	5.58463e-11	
0.55042809248	-0.634538173676	s_iv	1062.66	5.06481e-11	
0.55042809248	-0.5943775177	s_iv	1062.66	4.5503e-11	
0.55042809248	-0.554216861725	s_iv	1062.66	4.04862e-11	
0.55042809248	-0.51405620575	s_iv	1062.66	3.56668e-11	
0.55042809248	-0.473895579576	s_iv	1062.66	3.11059e-11	
0.55042809248	-0.433734953403	s_iv	1062.66	2.68533e-11	
0.55042809248	-0.393574297428	s_iv	1062.66	2.29468e-11	
0.55042809248	-0.353413641453	s_iv	1062.66	1.94107e-11	
0.55042809248	-0.31325301528	s_iv	1062.66	1.6256e-11	
0.55042809248	-0.273092359304	s_iv	1062.66	1.34813e-11	
0.55042809248	-0.232931733131	s_iv	1062.66	1.10744e-11	
0.55042809248	-0.192771077156	s_iv	1062.66	9.01426e-12	
0.55042809248	-0.152610436082	s_iv	1062.66	7.27324e-12	
0.55042809248	-0.112449802458	s_iv	1062.66	5.81966e-12	
0.55042809248	-0.0722891539335	s_iv	1062.66	4.61987e-12	
0.55042809248	-0.0321285128593	s_iv	1062.66	3.64015e-12	
0.55042809248	0.00803212821484	s_iv	1062.66	2.84809e-12	
0.55042809248	0.048192769289	s_iv	1062.66	2.21369e-12	
0.55042809248	0.0883534103632	s_iv	1062.66	1.70994e-12	
0.55042809248	0.128514051437	s_iv	1062.66	1.31312e-12	
0.55042809248	0.168674692512	s_iv	1062.66	1.00284e-12	
0.55042809248	0.208835348487	s_iv	1062.66	7.61894e-13	
0.55042809248	0.248995989561	s_iv	1062.66	5.7598e-13	
0.55042809248	0.289156615734	s_iv	1062.66	4.33383e-13	
0.55042809248	0.329317271709	s_iv	1062.66	3.24619e-13	
0.55042809248	0.369477897882	s_iv	1062.66	2.42098e-13	
0.55042809248	0.409638553858	s_iv	1062.66	1.79798e-13	
0.55042809248	0.449799209833	s_iv	1062.66	1.32988e-13	
0.55042809248	0.489959836006	s_iv	1062.66	9.79758e-14	
0.55042809248	0.530120491982	s_iv	1062.66	7.19019e-14	
0.55042809248	0.570281147957	s_iv	1062.66	5.25664e-14	
0.55042809248	0.610441744328	s_iv	1062.66	3.82868e-14	
0.55042809248	0.650602400303	s_iv	1062.66	2.77831e-14	
0.55042809248	0.690763056278	s_iv	1062.66	2.00873e-14	
0.55042809248	0.730923712254	s_iv	1062.66	1.44704e-14	
0.55042809248	0.771084308624	s_iv	1062.66	1.03865e-14	
0.55042809248	0.8112449646	s_iv	1062.66	7.42816e-15	
0.55042809248	0.851405620575	s_iv	1062.66	5.29324e-15	
0.55042809248	0.89156627655	s_iv	1062.66	3.75821e-15	
0.55042809248	0.931726932526	s_iv	1062.66	2.65857e-15	
0.55042809248	0.971887528896	s_iv	1062.66	1.87372e-15	
0.55042809248	1.01204824448	s_iv	1062.66	1.3156e-15	
0.55042809248	1.05220878124	s_iv	1062.66	9.20179e-16	
0.55042809248	1.09236943722	s_iv	1062.66	6.41078e-16	
0.55042809248	1.13253009319	s_iv	1062.66	4.44823e-16	
0.55042809248	1.17269074917	s_iv	1062.66	3.07354e-16	
0.55042809248	1.21285140514	s_iv	1062.66	2.11444e-16	
0.55042809248	1.25301206112	s_iv	1062.66	1.44801e-16	
0.55042809248	1.29317271709	s_iv	1062.66	9.8689e-17	
0.55042809248	1.33333337307	s_iv	1062.66	6.69235e-17	
0.55042809248	1.37349402905	s_iv	1062.66	4.51418e-17	
0.55042809248	1.41365456581	s_iv	1062.66	3.02786e-17	
0.55042809248	1.45381522179	s_iv	1062.66	2.01886e-17	
0.55042809248	1.49397587776	s_iv	1062.66	1.33762e-17	
0.55042809248	1.53413653374	s_iv	1062.66	8.80331e-18	
0.55042809248	1.57429718971	s_iv	1062.66	5.75316e-18	
0.55042809248	1.61445784569	s_iv	1062.66	3.73198e-18	
0.55042809248	1.65461850166	s_iv	1062.66	2.40206e-18	
0.55042809248	1.69477915764	s_iv	1062.66	1.53353e-18	
0.55042809248	1.73493981361	s_iv	1062.66	9.70783e-19	
0.55042809248	1.77510035038	s_iv	1062.66	6.09193e-19	
0.55042809248	1.81526100636	s_iv	1062.66	3.78866e-19	
0.55042809248	1.85542166233	s_iv	1062.66	2.33471e-19	
0.55042809248	1.89558231831	s_iv	1062.66	1.42541e-19	
0.55042809248	1.93574297428	s_iv	1062.66	8.62118e-20	
0.55042809248	1.97590363026	s_iv	1062.66	5.16535e-20	
0.55042809248	2.01606416702	s_iv	1062.66	3.06577e-20	
0.55042809248	2.056224823	s_iv	1062.66	1.80262e-20	
0.55042809248	2.09638547897	s_iv	1062.66	0.0	
0.55042809248	2.13654613495	s_iv	1062.66	0.0	
0.55042809248	2.17670679092	s_iv	1062.66	0.0	
0.55042809248	2.2168674469	s_iv	1062.66	0.0	
0.55042809248	2.25702810287	s_iv	1062.66	0.0	
0.55042809248	2.29718875885	s_iv	1062.66	0.0	
0.55042809248	2.33734941483	s_iv	1062.66	0.0	
0.55042809248	2.3775100708	s_iv	1062.66	0.0	
0.55042809248	2.41767072678	s_iv	1062.66	0.0	
0.55042809248	2.45783138275	s_iv	1062.66	0.0	
0.55042809248	2.49799203873	s_iv	1062.66	0.0	
0.55042809248	2.5381526947	s_iv	1062.66	0.0	
0.55042809248	2.57831335068	s_iv	1062.66	0.0	
0.55042809248	2.61847400665	s_iv	1062.66	0.0	
0.55042809248	2.65863442421	s_iv	1062.66	0.0	
0.55042809248	2.69879508018	s_iv	1062.66	0.0	
0.55042809248	2.73895573616	s_iv	1062.66	0.0	
0.55042809248	2.77911639214	s_iv	1062.66	0.0	
0.55042809248	2.81927704811	s_iv	1062.66	0.0	
0.55042809248	2.85943770409	s_iv	1062.66	0.0	
0.55042809248	2.89959836006	s_iv	1062.66	0.0	
0.55042809248	2.93975901604	s_iv	1062.66	0.0	
0.55042809248	2.97991967201	s_iv	1062.66	0.0	
0.55042809248	3.02008032799	s_iv	1062.66	0.0	
0.55042809248	3.06024098396	s_iv	1062.66	0.0	
0.55042809248	3.10040163994	s_iv	1062.66	0.0	
0.55042809248	3.14056229591	s_iv	1062.66	0.0	
0.55042809248	3.18072295189	s_iv	1062.66	0.0	
0.55042809248	3.22088360786	s_iv	1062.66	0.0	
0.55042809248	3.26104426384	s_iv	1062.66	0.0	
0.55042809248	3.30120491982	s_iv	1062.66	0.0	
0.55042809248	3.34136557579	s_iv	1062.66	0.0	
0.55042809248	3.38152599335	s_iv	1062.66	0.0	
0.55042809248	3.42168664932	s_iv	1062.66	0.0	
0.55042809248	3.4618473053	s_iv	1062.66	0.0	
0.55042809248	3.50200796127	s_iv	1062.66	0.0	
0.55042809248	3.54216861725	s_iv	1062.66	0.0	
0.55042809248	3.58232927322	s_iv	1062.66	0.0	
0.55042809248	3.6224899292	s_iv	1062.66	0.0	
0.55042809248	3.66265058517	s_iv	1062.66	0.0	
0.55042809248	3.70281124115	s_iv	1062.66	0.0	
0.55042809248	3.74297189713	s_iv	1062.66	0.0	
0.55042809248	3.7831325531	s_iv	1062.66	0.0	
0.55042809248	3.82329320908	s_iv	1062.66	0.0	
0.55042809248	3.86345386505	s_iv	1062.66	0.0	
0.55042809248	3.90361452103	s_iv	1062.66	0.0	
0.55042809248	3.943775177	s_iv	1062.66	0.0	
0.55042809248	3.98393583298	s_iv	1062.66	0.0	
0.55042809248	4.02409648895	s_iv	1062.66	0.0	
0.55042809248	4.06425714493	s_iv	1062.66	0.0	
0.55042809248	4.1044178009	s_iv	1062.66	0.0	
0.55042809248	4.14457845688	s_iv	1062.66	0.0	
0.55042809248	4.18473911285	s_iv	1062.66	0.0	
0.55042809248	4.22489976883	s_iv	1062.66	0.0	
0.55042809248	4.2650604248	s_iv	1062.66	0.0	
0.55042809248	4.30522108078	s_iv	1062.66	0.0	
0.55042809248	4.34538173676	s_iv	1062.66	0.0	
0.55042809248	4.38554239273	s_iv	1062.66	0.0	
0.55042809248	4.42570304871	s_iv	1062.66	0.0	
0.55042809248	4.46586322784	s_iv	1062.66	0.0	
0.55042809248	4.50602388382	s_iv	1062.66	0.0	
0.55042809248	4.54618453979	s_iv	1062.66	0.0	
0.55042809248	4.58634519577	s_iv	1062.66	0.0	
0.55042809248	4.62650585175	s_iv	1062.66	0.0	
0.55042809248	4.66666650772	s_iv	1062.66	0.0	
0.55042809248	4.7068271637	s_iv	1062.66	0.0	
0.55042809248	4.74698781967	s_iv	1062.66	0.0	
0.55042809248	4.78714847565	s_iv	1062.66	0.0	
0.55042809248	4.82730913162	s_iv	1062.66	0.0	
0.55042809248	4.8674697876	s_iv	1062.66	0.0	
0.55042809248	4.90763044357	s_iv	1062.66	0.0	
0.55042809248	4.94779109955	s_iv	1062.66	0.0	
0.55042809248	4.98795175552	s_iv	1062.66	0.0	
0.55042809248	5.0281124115	s_iv	1062.66	0.0	
0.55042809248	5.06827306747	s_iv	1062.66	0.0	
0.55042809248	5.10843372345	s_iv	1062.66	0.0	
0.55042809248	5.14859437943	s_iv	1062.66	0.0	
0.55042809248	5.1887550354	s_iv	1062.66	0.0	
0.55042809248	5.22891569138	s_iv	1062.66	0.0	
0.55042809248	5.26907634735	s_iv	1062.66	0.0	
0.55042809248	5.30923700333	s_iv	1062.66	0.0	
0.55042809248	5.3493976593	s_iv	1062.66	0.0	
0.55042809248	5.38955831528	s_iv	1062.66	0.0	
0.55042809248	5.42971897125	s_iv	1062.66	0.0	
0.55042809248	5.46987962723	s_iv	1062.66	0.0	
0.55042809248	5.5100402832	s_iv	1062.66	0.0	
0.55042809248	5.55020093918	s_iv	1062.66	0.0	
0.55042809248	5.59036159515	s_iv	1062.66	0.0	
0.55042809248	5.63052225113	s_iv	1062.66	0.0	
0.55042809248	5.6706829071	s_iv	1062.66	0.0	
0.55042809248	5.71084356308	s_iv	1062.66	0.0	
0.55042809248	5.75100421906	s_iv	1062.66	0.0	
0.55042809248	5.79116487503	s_iv	1062.66	0.0	
0.55042809248	5.83132553101	s_iv	1062.66	0.0	
0.55042809248	5.87148571014	s_iv	1062.66	0.0	
0.55042809248	5.91164636612	s_iv	1062.66	0.0	
0.55042809248	5.95180702209	s_iv	1062.66	0.0	
0.55042809248	5.99196767807	s_iv	1062.66	0.0	
0.55042809248	6.03212833405	s_iv	1062.66	0.0	
0.55042809248	6.07228899002	s_iv	1062.66	0.0	
0.55042809248	6.112449646	s_iv	1062.66	0.0	
0.55042809248	6.15261030197	s_iv	1062.66	0.0	
0.55042809248	6.19277095795	s_iv	1062.66	0.0	
0.55042809248	6.23293161392	s_iv	1062.66	0.0	
0.55042809248	6.2730922699	s_iv	1062.66	0.0	
0.55042809248	6.31325292587	s_iv	1062.66	0.0	
0.55042809248	6.35341358185	s_iv	1062.66	0.0	
0.55042809248	6.39357423782	s_iv	1062.66	0.0	
0.55042809248	6.4337348938	s_iv	1062.66	0.0	
0.55042809248	6.47389554977	s_iv	1062.66	0.0	
0.55042809248	6.51405620575	s_iv	1062.66	0.0	
0.55042809248	6.55421686172	s_iv	1062.66	0.0	
0.55042809248	6.5943775177	s_iv	1062.66	0.0	
0.55042809248	6.63453817368	s_iv	1062.66	0.0	
0.55042809248	6.67469882965	s_iv	1062.66	0.0	
0.55042809248	6.71485948563	s_iv	1062.66	0.0	
0.55042809248	6.7550201416	s_iv	1062.66	0.0	
0.55042809248	6.79518079758	s_iv	1062.66	0.0	
0.55042809248	6.83534145355	s_iv	1062.66	0.0	
0.55042809248	6.87550210953	s_iv	1062.66	0.0	
0.55042809248	6.9156627655	s_iv	1062.66	0.0	
0.55042809248	6.95582342148	s_iv	1062.66	0.0	
0.55042809248	6.99598407745	s_iv	1062.66	0.0	
0.55042809248	7.03614473343	s_iv	1062.66	0.0	
0.55042809248	7.0763053894	s_iv	1062.66	0.0	
0.55042809248	7.11646604538	s_iv	1062.66	0.0	
0.55042809248	7.15662670135	s_iv	1062.66	0.0	
0.55042809248	7.19678735733	s_iv	1062.66	0.0	
0.55042809248	7.23694801331	s_iv	1062.66	0.0	
0.55042809248	7.27710866928	s_iv	1062.66	0.0	
0.55042809248	7.31726884842	s_iv	1062.66	0.0	
0.55042809248	7.35742950439	s_iv	1062.66	0.0	
0.55042809248	7.39759016037	s_iv	1062.66	0.0	
0.55042809248	7.43775081635	s_iv	1062.66	0.0	
0.55042809248	7.47791147232	s_iv	1062.66	0.0	
0.55042809248	7.5180721283	s_iv	1062.66	0.0	
0.55042809248	7.55823278427	s_iv	1062.66	0.0	
0.55042809248	7.59839344025	s_iv	1062.66	0.0	
0.55042809248	7.63855409622	s_iv	1062.66	0.0	
0.55042809248	7.6787147522	s_iv	1062.66	0.0	
0.55042809248	7.71887540817	s_iv	1062.66	0.0	
0.55042809248	7.75903606415	s_iv	1062.66	0.0	
0.55042809248	7.79919672012	s_iv	1062.66	0.0	
0.55042809248	7.8393573761	s_iv	1062.66	0.0	
0.55042809248	7.87951803207	s_iv	1062.66	0.0	
0.55042809248	7.91967868805	s_iv	1062.66	0.0	
0.55042809248	7.95983934402	s_iv	1062.66	0.0	
0.55042809248	8.0	s_iv	1062.66	0.0	
0.577518463135	-2.0	s_iv	1062.66	5.84375e-11	
0.577518463135	-1.95983934402	s_iv	1062.66	6.18095e-11	
0.577518463135	-1.91967868805	s_iv	1062.66	6.5144e-11	
0.577518463135	-1.87951803207	s_iv	1062.66	6.84203e-11	
0.577518463135	-1.8393573761	s_iv	1062.66	7.16183e-11	
0.577518463135	-1.79919683933	s_iv	1062.66	7.47185e-11	
0.577518463135	-1.75903618336	s_iv	1062.66	7.77022e-11	
0.577518463135	-1.71887552738	s_iv	1062.66	8.05509e-11	
0.577518463135	-1.67871487141	s_iv	1062.66	8.32466e-11	
0.577518463135	-1.63855421543	s_iv	1062.66	8.57715e-11	
0.577518463135	-1.59839355946	s_iv	1062.66	8.81079e-11	
0.577518463135	-1.55823290348	s_iv	1062.66	9.02379e-11	
0.577518463135	-1.51807224751	s_iv	1062.66	9.21432e-11	
0.577518463135	-1.47791159153	s_iv	1062.66	9.38053e-11	
0.577518463135	-1.43775105476	s_iv	1062.66	9.52045e-11	
0.577518463135	-1.39759039879	s_iv	1062.66	9.63205e-11	
0.577518463135	-1.35742974281	s_iv	1062.66	9.71323e-11	
0.577518463135	-1.31726908684	s_iv	1062.66	9.7618e-11	
0.577518463135	-1.27710843086	s_iv	1062.66	9.77557e-11	
0.577518463135	-1.23694777489	s_iv	1062.66	9.75237e-11	
0.577518463135	-1.19678711891	s_iv	1062.66	9.69005e-11	
0.577518463135	-1.15662646294	s_iv	1062.66	9.587e-11	
0.577518463135	-1.11646580696	s_iv	1062.66	9.44141e-11	
0.577518463135	-1.0763052702	s_iv	1062.66	9.2523e-11	
0.577518463135	-1.03614461422	s_iv	1062.66	9.01909e-11	
0.577518463135	-0.995983958244	s_iv	1062.66	8.74222e-11	
0.577518463135	-0.955823302269	s_iv	1062.66	8.42266e-11	
0.577518463135	-0.915662646294	s_iv	1062.66	8.06256e-11	
0.577518463135	-0.875501990318	s_iv	1062.66	7.66501e-11	
0.577518463135	-0.835341393948	s_iv	1062.66	7.23417e-11	
0.577518463135	-0.795180737972	s_iv	1062.66	6.77526e-11	
0.577518463135	-0.755020081997	s_iv	1062.66	6.29431e-11	
0.577518463135	-0.714859426022	s_iv	1062.66	5.79812e-11	
0.577518463135	-0.674698770046	s_iv	1062.66	5.294e-11	
0.577518463135	-0.634538173676	s_iv	1062.66	4.7895e-11	
0.577518463135	-0.5943775177	s_iv	1062.66	4.29213e-11	
0.577518463135	-0.554216861725	s_iv	1062.66	3.80907e-11	
0.577518463135	-0.51405620575	s_iv	1062.66	3.34684e-11	
0.577518463135	-0.473895579576	s_iv	1062.66	2.91111e-11	
0.577518463135	-0.433734953403	s_iv	1062.66	2.50641e-11	
0.577518463135	-0.393574297428	s_iv	1062.66	2.13607e-11	
0.577518463135	-0.353413641453	s_iv	1062.66	1.80211e-11	
0.577518463135	-0.31325301528	s_iv	1062.66	1.50527e-11	
0.577518463135	-0.273092359304	s_iv	1062.66	1.24514e-11	
0.577518463135	-0.232931733131	s_iv	1062.66	1.02027e-11	
0.577518463135	-0.192771077156	s_iv	1062.66	8.2845e-12	
0.577518463135	-0.152610436082	s_iv	1062.66	6.66865e-12	
0.577518463135	-0.112449802458	s_iv	1062.66	5.32374e-12	
0.577518463135	-0.0722891539335	s_iv	1062.66	4.21692e-12	
0.577518463135	-0.0321285128593	s_iv	1062.66	3.31564e-12	
0.577518463135	0.00803212821484	s_iv	1062.66	2.58893e-12	
0.577518463135	0.048192769289	s_iv	1062.66	2.00833e-12	
0.577518463135	0.0883534103632	s_iv	1062.66	1.5484e-12	
0.577518463135	0.128514051437	s_iv	1062.66	1.18692e-12	
0.577518463135	0.168674692512	s_iv	1062.66	9.04887e-13	
0.577518463135	0.208835348487	s_iv	1062.66	6.86318e-13	
0.577518463135	0.248995989561	s_iv	1062.66	5.18e-13	
0.577518463135	0.289156615734	s_iv	1062.66	3.89141e-13	
0.577518463135	0.329317271709	s_iv	1062.66	2.91032e-13	
0.577518463135	0.369477897882	s_iv	1062.66	2.16724e-13	
0.577518463135	0.409638553858	s_iv	1062.66	1.60718e-13	
0.577518463135	0.449799209833	s_iv	1062.66	1.18705e-13	
0.577518463135	0.489959836006	s_iv	1062.66	8.73308e-14	
0.577518463135	0.530120491982	s_iv	1062.66	6.40017e-14	
0.577518463135	0.570281147957	s_iv	1062.66	4.67277e-14	
0.577518463135	0.610441744328	s_iv	1062.66	3.39891e-14	
0.577518463135	0.650602400303	s_iv	1062.66	2.46325e-14	
0.577518463135	0.690763056278	s_iv	1062.66	1.77866e-14	
0.577518463135	0.730923712254	s_iv	1062.66	1.2797e-14	
0.577518463135	0.771084308624	s_iv	1062.66	9.17398e-15	
0.577518463135	0.8112449646	s_iv	1062.66	6.55306e-15	
0.577518463135	0.851405620575	s_iv	1062.66	4.66408e-15	
0.577518463135	0.89156627655	s_iv	1062.66	3.30761e-15	
0.577518463135	0.931726932526	s_iv	1062.66	2.33711e-15	
0.577518463135	0.971887528896	s_iv	1062.66	1.64528e-15	
0.577518463135	1.01204824448	s_iv	1062.66	1.1539e-15	
0.577518463135	1.05220878124	s_iv	1062.66	8.06186e-16	
0.577518463135	1.09236943722	s_iv	1062.66	5.61042e-16	
0.577518463135	1.13253009319	s_iv	1062.66	3.88864e-16	
0.577518463135	1.17269074917	s_iv	1062.66	2.68399e-16	
0.577518463135	1.21285140514	s_iv	1062.66	1.84446e-16	
0.577518463135	1.25301206112	s_iv	1062.66	1.26176e-16	
0.577518463135	1.29317271709	s_iv	1062.66	8.59031e-17	
0.577518463135	1.33333337307	s_iv	1062.66	5.81905e-17	
0.577518463135	1.37349402905	s_iv	1062.66	3.92088e-17	
0.577518463135	1.41365456581	s_iv	1062.66	2.62706e-17	
0.577518463135	1.45381522179	s_iv	1062.66	1.7497e-17	
0.577518463135	1.49397587776	s_iv	1062.66	1.15797e-17	
0.577518463135	1.53413653374	s_iv	1062.66	7.61271e-18	
0.577518463135	1.57429718971	s_iv	1062.66	4.96945e-18	
0.577518463135	1.61445784569	s_iv	1062.66	3.2199e-18	
0.577518463135	1.65461850166	s_iv	1062.66	2.07005e-18	
0.577518463135	1.69477915764	s_iv	1062.66	1.31999e-18	
0.577518463135	1.73493981361	s_iv	1062.66	8.34594e-19	
0.577518463135	1.77510035038	s_iv	1062.66	5.23081e-19	
0.577518463135	1.81526100636	s_iv	1062.66	3.24898e-19	
0.577518463135	1.85542166233	s_iv	1062.66	1.99952e-19	
0.577518463135	1.89558231831	s_iv	1062.66	1.21911e-19	
0.577518463135	1.93574297428	s_iv	1062.66	7.36319e-20	
0.577518463135	1.97590363026	s_iv	1062.66	4.40523e-20	
0.577518463135	2.01606416702	s_iv	1062.66	2.61069e-20	
0.577518463135	2.056224823	s_iv	1062.66	1.53262e-20	
0.577518463135	2.09638547897	s_iv	1062.66	0.0	
0.577518463135	2.13654613495	s_iv	1062.66	0.0	
0.577518463135	2.17670679092	s_iv	1062.66	0.0	
0.577518463135	2.2168674469	s_iv	1062.66	0.0	
0.577518463135	2.25702810287	s_iv	1062.66	0.0	
0.577518463135	2.29718875885	s_iv	1062.66	0.0	
0.577518463135	2.33734941483	s_iv	1062.66	0.0	
0.577518463135	2.3775100708	s_iv	1062.66	0.0	
0.577518463135	2.41767072678	s_iv	1062.66	0.0	
0.577518463135	2.45783138275	s_iv	1062.66	0.0	
0.577518463135	2.49799203873	s_iv	1062.66	0.0	
0.577518463135	2.5381526947	s_iv	1062.66	0.0	
0.577518463135	2.57831335068	s_iv	1062.66	0.0	
0.577518463135	2.61847400665	s_iv	1062.66	0.0	
0.577518463135	2.65863442421	s_iv	1062.66	0.0	
0.577518463135	2.69879508018	s_iv	1062.66	0.0	
0.577518463135	2.73895573616	s_iv	1062.66	0.0	
0.577518463135	2.77911639214	s_iv	1062.66	0.0	
0.577518463135	2.81927704811	s_iv	1062.66	0.0	
0.577518463135	2.85943770409	s_iv	1062.66	0.0	
0.577518463135	2.89959836006	s_iv	1062.66	0.0	
0.577518463135	2.93975901604	s_iv	1062.66	0.0	
0.577518463135	2.97991967201	s_iv	1062.66	0.0	
0.577518463135	3.02008032799	s_iv	1062.66	0.0	
0.577518463135	3.06024098396	s_iv	1062.66	0.0	
0.577518463135	3.10040163994	s_iv	1062.66	0.0	
0.577518463135	3.14056229591	s_iv	1062.66	0.0	
0.577518463135	3.18072295189	s_iv	1062.66	0.0	
0.577518463135	3.22088360786	s_iv	1062.66	0.0	
0.577518463135	3.26104426384	s_iv	1062.66	0.0	
0.577518463135	3.30120491982	s_iv	1062.66	0.0	
0.577518463135	3.34136557579	s_iv	1062.66	0.0	
0.577518463135	3.38152599335	s_iv	1062.66	0.0	
0.577518463135	3.42168664932	s_iv	1062.66	0.0	
0.577518463135	3.4618473053	s_iv	1062.66	0.0	
0.577518463135	3.50200796127	s_iv	1062.66	0.0	
0.577518463135	3.54216861725	s_iv	1062.66	0.0	
0.577518463135	3.58232927322	s_iv	1062.66	0.0	
0.577518463135	3.6224899292	s_iv	1062.66	0.0	
0.577518463135	3.66265058517	s_iv	1062.66	0.0	
0.577518463135	3.70281124115	s_iv	1062.66	0.0	
0.577518463135	3.74297189713	s_iv	1062.66	0.0	
0.577518463135	3.7831325531	s_iv	1062.66	0.0	
0.577518463135	3.82329320908	s_iv	1062.66	0.0	
0.577518463135	3.86345386505	s_iv	1062.66	0.0	
0.577518463135	3.90361452103	s_iv	1062.66	0.0	
0.577518463135	3.943775177	s_iv	1062.66	0.0	
0.577518463135	3.98393583298	s_iv	1062.66	0.0	
0.577518463135	4.02409648895	s_iv	1062.66	0.0	
0.577518463135	4.06425714493	s_iv	1062.66	0.0	
0.577518463135	4.1044178009	s_iv	1062.66	0.0	
0.577518463135	4.14457845688	s_iv	1062.66	0.0	
0.577518463135	4.18473911285	s_iv	1062.66	0.0	
0.577518463135	4.22489976883	s_iv	1062.66	0.0	
0.577518463135	4.2650604248	s_iv	1062.66	0.0	
0.577518463135	4.30522108078	s_iv	1062.66	0.0	
0.577518463135	4.34538173676	s_iv	1062.66	0.0	
0.577518463135	4.38554239273	s_iv	1062.66	0.0	
0.577518463135	4.42570304871	s_iv	1062.66	0.0	
0.577518463135	4.46586322784	s_iv	1062.66	0.0	
0.577518463135	4.50602388382	s_iv	1062.66	0.0	
0.577518463135	4.54618453979	s_iv	1062.66	0.0	
0.577518463135	4.58634519577	s_iv	1062.66	0.0	
0.577518463135	4.62650585175	s_iv	1062.66	0.0	
0.577518463135	4.66666650772	s_iv	1062.66	0.0	
0.577518463135	4.7068271637	s_iv	1062.66	0.0	
0.577518463135	4.74698781967	s_iv	1062.66	0.0	
0.577518463135	4.78714847565	s_iv	1062.66	0.0	
0.577518463135	4.82730913162	s_iv	1062.66	0.0	
0.577518463135	4.8674697876	s_iv	1062.66	0.0	
0.577518463135	4.90763044357	s_iv	1062.66	0.0	
