# Athena++ data at time=4.000000e+10  cycle=3005031  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0249  5.33661e+18  9.43959e-20  3.99309e-07  1.52309e+07  8.46447e-04  0.00000e+00
0250  5.35400e+18  9.37981e-20  3.96757e-07  1.52397e+07  8.43674e-04  0.00000e+00
0251  5.37139e+18  9.32058e-20  3.94230e-07  1.52484e+07  8.40919e-04  0.00000e+00
0252  5.38879e+18  9.26190e-20  3.91726e-07  1.52571e+07  8.38182e-04  0.00000e+00
0253  5.40618e+18  9.20377e-20  3.89246e-07  1.52657e+07  8.35463e-04  0.00000e+00
0254  5.42357e+18  9.14618e-20  3.86789e-07  1.52743e+07  8.32761e-04  0.00000e+00
0255  5.44096e+18  9.08912e-20  3.84355e-07  1.52827e+07  8.30077e-04  0.00000e+00
0256  5.45836e+18  9.03259e-20  3.81944e-07  1.52912e+07  8.27410e-04  0.00000e+00
0257  5.47575e+18  8.97657e-20  3.79555e-07  1.52995e+07  8.24761e-04  0.00000e+00
0258  5.49314e+18  8.92107e-20  3.77188e-07  1.53078e+07  8.22128e-04  0.00000e+00
0259  5.51053e+18  8.86608e-20  3.74844e-07  1.53160e+07  8.19513e-04  0.00000e+00
0260  5.52793e+18  8.81158e-20  3.72521e-07  1.53242e+07  8.16914e-04  0.00000e+00
0261  5.54532e+18  8.75758e-20  3.70219e-07  1.53323e+07  8.14332e-04  0.00000e+00
0262  5.56271e+18  8.70408e-20  3.67939e-07  1.53403e+07  8.11766e-04  0.00000e+00
0263  5.58010e+18  8.65105e-20  3.65679e-07  1.53483e+07  8.09216e-04  0.00000e+00
0264  5.59750e+18  8.59850e-20  3.63440e-07  1.53562e+07  8.06682e-04  0.00000e+00
0265  5.61489e+18  8.54642e-20  3.61221e-07  1.53641e+07  8.04164e-04  0.00000e+00
0266  5.63228e+18  8.49481e-20  3.59023e-07  1.53719e+07  8.01662e-04  0.00000e+00
0267  5.64967e+18  8.44367e-20  3.56844e-07  1.53796e+07  7.99176e-04  0.00000e+00
0268  5.66707e+18  8.39297e-20  3.54685e-07  1.53873e+07  7.96705e-04  0.00000e+00
0269  5.68446e+18  8.34273e-20  3.52545e-07  1.53949e+07  7.94249e-04  0.00000e+00
0270  5.70185e+18  8.29293e-20  3.50425e-07  1.54025e+07  7.91809e-04  0.00000e+00
0271  5.71924e+18  8.24357e-20  3.48323e-07  1.54100e+07  7.89383e-04  0.00000e+00
